text,language,label,confidence,needs_review,filter_note,llm_language,label_source,_has_kz,_has_ru_cyr
Потому что?! Одна голова хороша а две лучше,ru,,1.0,False,,ru,manual,False,True
Толерантность и уважение — это важно для всех.,ru,,1.0,False,,ru,manual,False,True
Красавчик  Алла тағала тауфик хидаят берсін ,kz,,1.0,False,,kz,manual,True,True
В такое время мы должны сплотиться во благо мира на земле и то что мы делаем это для нашего будущего,ru,,1.0,False,,ru,manual,False,True
Для нас его визит будет честью. Так и если наш президент поедет к ним это уже будет развитием внешней политики,ru,,1.0,False,,ru,manual,False,True
Елдің азық-түлікпен толық қамтамасыз етілуі қуанышты жаңалық екен,kz,,1.0,False,,kz,manual,True,True
"Бастысы назар аударған, жылыту маусымы уақытында басталады екен.",kz,,1.0,False,,kz,manual,True,True
"С дисциплиной на дорогах надо что-то делать, самокатчики тоже не исключение.",ru,,1.0,False,,ru,manual,False,True
"КТЖ-на осындай айыппұл керек-ақ еді, дұрыс шешім сияқты",kz,,1.0,False,,kz,manual,True,True
Мы на всякий случай все выбежали.,ru,,1.0,False,,ru,manual,False,True
"Наши медики молодцы, всегда на высоте!",ru,,1.0,False,,ru,manual,False,True
Женыс кутты болсын Казак елы,kz,,1.0,False,,kz,manual,False,True
"По ходу они так считают,зарплата чиновников 1.5-2млн тенге,а зарплата простого народа 85000тг,вообще в среднем получаем 500000тг,вот и цены на мясо и прочие продукты ставят по средней зарплате",ru,,1.0,False,,ru,manual,False,True
"Дүниежүзілік дін лидерлерінің съезі пайдалы болар, осындай кездесу керек-ақ",kz,,1.0,False,,kz,manual,True,True
Пусть их работа вдохновляет новое поколение на толерантность и взаимное уважение.,ru,,1.0,False,,ru,manual,False,True
"Синергия ұғымы – әртүрлі күштердің біріккен кезде үлкен нәтижеге қол жеткізуін білдіреді. Бұл съезд дәл осы синергия идеясын діндер арасында қолдануға бағытталған. Әр діннің өз құндылықтары бар, бірақ бәрінің түпкі мақсаты – адамзаттың рухани кемелденуі, әділеттілік пен ізгілікті сақтау.",kz,,1.0,False,,kz,manual,True,True
"Бастысы назар аударған, бақылауға алынды, шешіледі",kz,,1.0,False,,kz,manual,True,True
"Самое обидное, что некоторые вполне здоровые, не нуждающиеся люди пытаются нажиться на таких темках. Слышал недавно была новость, что какой то шал подделал документы, и долгие годы выдавал себя за ветерана второй мировой.",ru,,1.0,False,,ru,manual,False,True
"Бақылау жақсы, қауіпсіздік маңызды ғой",kz,,1.0,False,,kz,manual,True,True
"Хорошо, что решают проблему с нехваткой энергии. Надеюсь, план сработает.",ru,,1.0,False,,ru,manual,False,True
Супер чемпион!!!  Құтты болсын!!!,mixed,,1.0,False,,kz,manual,True,True
"мм, ауа райы құбылмалы болады екен",kz,,1.0,False,,kz,manual,True,True
Семьи сақталып жатқаны қуантады екен,kz,,1.0,False,,kz,manual,True,True
Какие они большие и искренние! Молодцы! Возвращаем наш вес на междунородную арену,ru,,1.0,False,,ru,manual,False,True
30 грамм свинца и нет человека. Как легко можно устранить любого человека даже президента.. Нет человека нет проблем. К сожалению с этим ничего нельзя поделать.,ru,,1.0,False,,ru,manual,False,True
"Деньги надо возвращать, так честно",ru,,1.0,False,,ru,manual,False,True
"Конечно жол бәріне керек, сносқа кететін ғимараттардың ақшасын дұрыс төлесе болды",mixed,,1.0,False,,kz,manual,True,True
Дұрыс болды ақсақалдар пенсияда демалсын.,kz,,1.0,False,,kz,manual,True,True
"Навести порядок очень просто. Необходимо сервисные компании обязать чтобы они внесли в навигацию самокатов изменения, например при выезде на тротуар самокат отключается до тех пор пока он не съедет на проезжую часть",ru,,1.0,False,,ru,manual,False,True
"Красное зарево, красная луна,  говорят не к добру это",ru,,1.0,False,,ru,manual,False,True
Алла шипасын берсын аман есен жазылып кетсын,kz,,1.0,False,,kz,manual,False,True
Мы тушили камыши на озере путем их прижимания к земле воде проходили по ним болото ходом на гусеничном ходу делали разрыв в камышах на пути движения огня по фронту хорошо помогает,ru,,1.0,False,,ru,manual,False,True
Елде бәрі тату тұрғаны жақсы ғой,kz,,1.0,False,,kz,manual,True,True
"Стаж не тот нужен этого государства, если всю жизнь работал в Казахстане он не входит в стаж и пенсию недают",ru,,1.0,False,,ru,manual,False,True
"Фейкпен күресу керек, дұрыс айтты",kz,,1.0,False,,kz,manual,True,True
"Уақыт өтіпті, амнистиямен шыққан екен, бәрібір заң бойынша шығарды",kz,,1.0,False,,kz,manual,True,True
"Бастысы қолға алған, енді жауаптылар тауып, мәселені шешеді",kz,,1.0,False,,kz,manual,True,True
"Бақылауда ұстап, дұрыс жасап жатыр екен",kz,,1.0,False,,kz,manual,True,True
Какой ему был срок и сколько отсидел?,ru,,1.0,False,,ru,manual,False,True
"Жаңасы келді, тәжірибесі бар шығар, жұмыс істесін енді",kz,,1.0,False,,kz,manual,True,True
"Туризм үшін пайдасы бар, елге қызығушылық артады",kz,,1.0,False,,kz,manual,True,True
Соболезнования родным. МЧС ребята старались по максимуму.,ru,,1.0,False,,ru,manual,False,True
Қырғыз елімен арадағы достық бізге де пайдалы ғой,kz,,1.0,False,,kz,manual,True,True
"Қыста да ойнау мүмкіндігі бар екен, жарайды стадион",kz,,1.0,False,,kz,manual,True,True
"Ақпаннан бері еңбек демалысында болса, ауырған шығар,",kz,,1.0,False,,kz,manual,True,True
"Чтобы монополист не страдал, целевые деньги",ru,,1.0,False,,ru,manual,False,True
"Тәжірибесі бар адам сияқты, дұрыс шешім болған екен",kz,,1.0,False,,kz,manual,True,True
По факту же. Любая страна которая стремиться к хорошему будущему должна всеми силами стремиться к этому,ru,,1.0,False,,ru,manual,False,True
"Обычное дело, тенге ещё свое покажет.",ru,,1.0,False,,ru,manual,False,True
Не зря отметил именно многогранное сотрудничество,ru,,1.0,False,,ru,manual,False,True
"Ой, ауа райы құбылып тұр екен, сақ болған дұрыс",kz,,1.0,False,,kz,manual,True,True
"Там лежат люди, благодаря которым мы есть. Без них не было бы сегодняшнего дня",ru,,1.0,False,,ru,manual,False,True
Жақсы жылдам әрекет еткен екен,kz,,1.0,False,,kz,manual,True,True
"Надо не только по метаниям, но и по беганиям, прыганиям, подниманиям и т.д.",ru,,1.0,False,,ru,manual,False,True
Осындай жануарларды көру бір ғанибет екен,kz,,1.0,False,,kz,manual,True,True
"Шымкент дамып жатыр, азық-түлік бойынша да өзімізге жұмыс істеп жатқаны жақсы екен",kz,,1.0,False,,kz,manual,True,True
"Шоколад қымбаттаса да тоқтамаймыз ғой, бәрібір жейміз",kz,,1.0,False,,kz,manual,True,True
Шымкенттің дамуы үшін уақтылы кездескен екен,kz,,1.0,False,,kz,manual,True,True
Осындай форумдар экономиканың дамуына жақсы әсер етеді,kz,,1.0,False,,kz,manual,True,True
"Екеуінің де тәжірибесі бар, орынды тағайындау сияқты",kz,,1.0,False,,kz,manual,True,True
"Керек нәрсе, енді заңсыз байығандар тығылып құтылмайды",kz,,1.0,False,,kz,manual,True,True
"Қоғамға пайдасын тигізіп жатыр, дұрыс әдіс қой",kz,,1.0,False,,kz,manual,True,True
"Миротворческие усилия Соединённых Штатов в конечном итоге должны оправдаться. Для Украины это хорошо, когда желание с такой #1 сверхдержавой как США пересекаются.",ru,,1.0,False,,ru,manual,False,True
"Жаңа ережелер керек еді, бәрі уақтында шықты",kz,,1.0,False,,kz,manual,True,True
"Каждый учитель не просто передаёт знания, но и воспитывает личность, закладывает ценности, формирует мировоззрение. Благодаря их труду школьники открывают для себя науку, искусство, историю своей страны и мира.",ru,,1.0,False,,ru,manual,False,True
"Это получается на несколько хозяев чтоли делить оплату можно, тогда будет не так дорого конечно",ru,,1.0,False,,ru,manual,False,True
"Таза ұлттық шаруа, жақсы қолға алып жатыр",kz,,1.0,False,,kz,manual,True,True
"Жақсы жаңалық, тазыны әлемге танытып жатыр",kz,,1.0,False,,kz,manual,True,True
"Жердің аты қандай жаман, ат қойғанда жақсы атты таңдау керек. Не болсада ниетке байланысты болады.",kz,,1.0,False,,kz,manual,True,True
"Жақсы жұмыс істеп жатыр МЧС, бар үміт соларда",kz,,1.0,False,,kz,manual,True,True
"Дұрыс, мал сыртқа шықпаса елде ет қымбаттамайды",kz,,1.0,False,,kz,manual,True,True
"Всё понятно, просто очередной фейк шығыпты",mixed,,1.0,False,,ru,manual,True,True
"Басты қатырмай, еңбек өтілі бойынша зейнеткерлікке (әскери қызметшілерге және т.б.) шықандарға ешқандай условия қоймай барын бере салсандаршы. Оның шешу үшінде коррупцияға жүгінуге тура келеді",kz,,1.0,False,,kz,manual,True,True
"Движутся в нужном направлении, так держать.",ru,,1.0,False,,ru,manual,False,True
"Вот это по делу, безопасность клиентов — главное.",ru,,1.0,False,,ru,manual,False,True
Вот так и надо работать. Пусть всех найдут и накажут.,ru,,1.0,False,,ru,manual,False,True
"Аты үлкен әріппен жазылатын, елді әлемге танытқан адамдардың есімі ел есінде мәңгі қалмақ. Қош бол, ел азаматы! Алла алдынан жарылқасын. Иманды болғай!",kz,,1.0,False,,kz,manual,True,True
"Такие конференции это шанс пробить окно в мир, даже когда у тебя нет выхода к морю",ru,,1.0,False,,ru,manual,False,True
Не преувеличивайте! Никого за взгляды ещё не посадили. А вот похабщины  и домогательства от таксистов  хоть отбавляй.,ru,,1.0,False,,ru,manual,False,True
"Такое теплое общение было в это,не по протоколу.Видно, что отношения не наигранные. Президенты друг друга уважают и страны сближаются,и народы",ru,,1.0,False,,ru,manual,False,True
Это потому что на ней одежда,ru,,1.0,False,,ru,manual,False,True
Алдын ала барын дайындап койады гой.,kz,,1.0,False,,kz,manual,False,True
Нужно нормально кормить что бы солдаты были в норме,ru,,1.0,False,,ru,manual,False,True
"Дұрыс қадам, ең бастысы негізгі тауарлар шектеусіз өтеді екен",kz,,1.0,False,,kz,manual,True,True
"Думаю, уже все продумано, наши всегда умели встречать гостей.",ru,,1.0,False,,ru,manual,False,True
Ну вот их ещё не хватало,ru,,1.0,False,,ru,manual,False,True
"Мысалы, қазіргі таңда елімізде тамшылатып суару, GPS арқылы басқарылатын егін егу техникасы, цифрландыру элементтері кең қолданыс табуда. Мұндай жобалар шаруашылық шығындарын қысқартып, өнім сапасын арттыруға ықпал етеді. Алайда бұл жобалардың сәтті іске асуы үшін тек қаржы ғана емес, дұрыс жоспарлау, кәсіби кадрлар мен мемлекеттік қолдаудың нақты тетіктері қажет.",kz,,1.0,False,,kz,manual,True,True
"Осындайларға сену дұрыс емес, бәрі ашық алаяқтық қой",kz,,1.0,False,,kz,manual,True,True
"Таңертен тұман болды 2 күн қатарынан, яғни түнде темп. түскен деген сөз",kz,,1.0,False,,kz,manual,True,True
"Жақсы болды, сарбаздарға сапалы киім керек қой",kz,,1.0,False,,kz,manual,True,True
"Полиция жұмыс істеп жатыр, күдіктілер табылады",kz,,1.0,False,,kz,manual,True,True
"Турцией связей күшейгені жақсы, жаңа мүмкіндіктер ашылады",kz,,1.0,False,,kz,manual,True,True
Турциямен арадағы достыққа жақсы бастама,kz,,1.0,False,,kz,manual,True,True
"Өзіміздің зауыттарға жақсы болды, енді жұмыс жүретін сияқты",kz,,1.0,False,,kz,manual,True,True
"Ремонт керек қой, ертерек аяқталса екен",kz,,1.0,False,,kz,manual,True,True
"Не деген сұлулық , табиғаттың өз сыры бар . Көзбен көріп тоймайсың",kz,,1.0,False,,kz,manual,True,True
"Работают по полной, дай бог табады бәрін",mixed,,1.0,False,,kz,manual,True,True
"Жақсы болған екен, тыныштық болса болды",kz,,1.0,False,,kz,manual,True,True
"Жалко людей. Кто то домой летел, кто то по делам… никто не думал, что это будет последний рейс.",ru,,1.0,False,,ru,manual,False,True
Жоғарыда отырғандар құртты тенгені ,kz,,1.0,False,,kz,manual,True,True
"Главное — диалог жүріп жатыр, тыныштыққа бір қадам",mixed,,1.0,False,,kz,manual,True,True
"Уақыты келген өзгеріс, енді ретке келеді бәрі",kz,,1.0,False,,kz,manual,True,True
"Логистика с Россией укрепляется, круто, что пропускная способность вырастет!",ru,,1.0,False,,ru,manual,False,True
"Для дела делают, потом ыңғайлы болады",mixed,,1.0,False,,kz,manual,True,True
"Что за зверь? Збил и убегает,знает ведь все равно найдут",ru,,1.0,False,,ru,manual,False,True
Былай барсаң бермид сол кредитті,kz,,1.0,False,,kz,manual,True,True
"Осындай қолдау керек, жастарға үлкен көмек болды",kz,,1.0,False,,kz,manual,True,True
"Долго в этой сфере было как получится, один следователь по одному, другой по-другому,права часто игнорировались.Сейчас видно,что пересматривают все,уголовный,исполнительный кодекс",ru,,1.0,False,,ru,manual,False,True
"По делу всё, экономика қозғалып жатыр, инфрақұрылымға да мән беріліп тұр",mixed,,1.0,False,,kz,manual,True,True
Жазда ауа райы біртүрлі боп кетті ғой,kz,,1.0,False,,kz,manual,True,True
"Қиын болып тұр, бірақ үміт үзбейік",kz,,1.0,False,,kz,manual,True,True
Это не лечится!!! Это зависит только от желания самого человека!!! Проверено на себе! Сила воли и ничего больше!,ru,,1.0,False,,ru,manual,False,True
"Осындай жарыстар керек, болашақ геологтар өсіп келеді",kz,,1.0,False,,kz,manual,True,True
"Жаңалығы дұрыс болды, салық жүйесі жаңарса елге жақсы болады",kz,,1.0,False,,kz,manual,True,True
"Баға шарықтап барады, пәтер алу арманда қалды ғой",kz,,1.0,False,,kz,manual,True,True
"Люди всё равно сенгіш екен, документсіз ақша салу — тәуекел ғой",mixed,,1.0,False,,kz,manual,True,True
"Да уж. Какое-то неоднозначное у меня отношение. Даже не знаю. С одной стороны восхищаюсь научной мыслью, с другой опасаюсь Божьей кары ( честно, не шучу). Хоть закидайте меня тапками ",ru,,1.0,False,,ru,manual,False,True
"Жұмыс нақты көрініп тұр, қауіпсіздік үшін рахмет КНБ-ға",kz,,1.0,False,,kz,manual,True,True
"Қазақстан – тәуелсіздік алғаннан кейінгі қысқа мерзім ішінде қарқынды дамып келе жатқан, табиғи ресурстарға бай, бейбітшілік пен достықты басты құндылық ретінде ұстанатын ел. 1992 жылы Қазақстан мен Швейцария арасындағы дипломатиялық қарым-қатынас орнатылып, содан бері бұл байланыс сенімді серіктестікке айналды",kz,,1.0,False,,kz,manual,True,True
"Әрдайым адал , халқымыздың, еліміздің болашағы үшін қызмет ете берейік",kz,,1.0,False,,kz,manual,True,True
Ерен еңбектері үшін алғысымыз шексіз,kz,,1.0,False,,kz,manual,True,True
С ним не соскучишься . Каждый день что то новое.,ru,,1.0,False,,ru,manual,False,True
Маскара не деген жауыздык.Дурыс тарбие бермеген ата- аналарына жаза колдану керек.Жане балаларына,kz,,1.0,False,,kz,manual,False,True
Налог не заплатил за сделку.,ru,,1.0,False,,ru,manual,False,True
"Кассационный суд это топ тема. Когда только сказали что создадут, люди уже запросы начали писать, значит спрос имеется!",ru,,1.0,False,,ru,manual,False,True
"Экономиканы әртараптандыру – бұл елдің экономикалық құрылымындағы бір салаға тәуелділікті төмендету, жаңа салалар мен өндірістерді дамыту арқылы ресурстарды тиімді пайдалану. Қазақстанның дәстүрлі экономикасы мұнай-газ секторы мен шикізатқа негізделгендіктен, оның құбылмалылығы мен сыртқы нарықтағы тәуекелдері жоғары.",kz,,1.0,False,,kz,manual,True,True
Полиция мен ГАЙді де қосу керек,kz,,1.0,False,,kz,manual,True,True
На манеже с 24 лет!,ru,,1.0,False,,ru,manual,False,True
Жарайсыңдар жігіттер уақытылы жеткен екен,kz,,1.0,False,,kz,manual,True,True
"Дұрыс ескерту, шаршағанда бірден тоқтап демалу керек қой",kz,,1.0,False,,kz,manual,True,True
Қазіргі жаһандану дәуірінде мемлекеттер арасындағы экономикалық ықпалдастық – тұрақты даму мен өркендеудің негізгі кепіліне айналып отыр,kz,,1.0,False,,kz,manual,True,True
бәрі түсінікті айтты ғой енді,kz,,1.0,False,,kz,manual,True,True
"Если бы от полной пенсии 10% добавили, было бы ощутимо, а то от базовой добавляют  2-3 тысячи ",ru,,1.0,False,,ru,manual,False,True
осы бәлені түбімен құрту керек еді баяғыда,kz,,1.0,False,,kz,manual,True,True
"Аман болсын всех, аккуратнее на дорогах ",mixed,,1.0,False,,kz,manual,False,True
"В свое время именно в Минске был подписан договор о создании СНГ, а теперь будущее ЕАЭС. История как бы замыкается.",ru,,1.0,False,,ru,manual,False,True
"Золото действительно становится важным активом! Как вы думаете, есть ли риски?",ru,,1.0,False,,ru,manual,False,True
"Район Персидского залива қатты ушығып кетті, соғыс болмаса екен",mixed,,1.0,False,,kz,manual,True,True
"Жарайсың, осындай қыздар керек бізге",kz,,1.0,False,,kz,manual,True,True
Вот осы Қазақстанда урно дегенді алып тастау керек сиақты. Көшеге мусора тастанандарға штраф. Көше таза болса қала таза. Қала таза болса экология таза. Көшеде мусор тазалайтындар аз болады. Жел болса урнодан мусор шығады. Ит мысық  шашып кетеді. Мусорканың жанына камера қою керек.,kz,,1.0,False,,kz,manual,True,True
Артылып жатса Талдыкқа жібере салыңдаршы,kz,,1.0,False,,kz,manual,True,True
"Ауа райы құбылып тұр ғой, сақ болу керек",kz,,1.0,False,,kz,manual,True,True
"162 олигархов КЗ держат свои активы за бугром в $. Выводят доллары, и когда необходимы минимальные операции то завозят по высокому курсу конверт в тенге и движ происходит. В целом не выгодно олигархам держать в тенге валюту.",ru,,1.0,False,,ru,manual,False,True
"Дұрыс өте сақ болуымыз қажет . Халықты сапасыз тамақ пен денсаулығына зиян келтіреді . Рахмет ұстап кейін қайтарғандарыңа , біз сенеміз арамызда осындай азаматарымыз барына .",kz,,1.0,False,,kz,manual,True,True
"Жарайсың Вадим, медаль бар, енді келесіде алтын аламыз деп сенеміз ",kz,,1.0,False,,kz,manual,True,True
"И саранчу нужно отогнать туда, в виде саркыта",ru,,1.0,False,,ru,manual,False,True
"В какую-то деревню отправили на реабилитацию,почему не в Астане,а потом совсем забудут про ребёнка,так больно за девочку,вся жизнь исковерка",ru,,1.0,False,,ru,manual,False,True
уақытында қолға алған жақсы нәрсе,kz,,1.0,False,,kz,manual,True,True
"За то, что дал свою машину для съёмок в которой умер человек",ru,,1.0,False,,ru,manual,False,True
"Финансовая поддержка, скидки, льготы эт нам надо ",ru,,1.0,False,,ru,manual,False,True
"Дұрыс, жер бос жатпауы керек",kz,,1.0,False,,kz,manual,True,True
Могли подарить vip номер на автомобиль.,ru,,1.0,False,,ru,manual,False,True
Он просто Вам ничего не рассказывает ,ru,,1.0,False,,ru,manual,False,True
Осы қызға всегда бірдеңе жетпей қалады,kz,,1.0,False,,kz,manual,True,True
А рядом не такая же?,ru,,1.0,False,,ru,manual,False,True
Түбегейлі жауып тастау керек дым пайдасы жоқ адамға өлімнен басқа,kz,,1.0,False,,kz,manual,True,True
"Внешка маңызды, басқа елдермен жақсы араласу керек",kz,,1.0,False,,kz,manual,True,True
"Ісіңе сәттілік , еліңді сыртқы жаулардан қорғап , әскери дайындығың жоғарғы деңгейде болсын . Біз тыныш ұйқтайық . Ана тіліңде еркін сөйлегеніңе риза болып отырмыз , енді халқын , жерін қазағын қорғайттын сарбаздар дайндайды деген үміттеміз .",kz,,1.0,False,,kz,manual,True,True
"Қазіргі заманғы армия ақпараттық соғыс, жалған жаңалықтар мен үгіт-насихат секілді қауіптерге тап болуда. Идеологиялық жұмыс әскери қызметшілерге сыни ойлауды қалыптастырып, осындай қауіп-қатерлерге төтеп беруге көмектеседі.",kz,,1.0,False,,kz,manual,True,True
Он наверное под чем то был трезвый человек  так сможет и не захочет,ru,,1.0,False,,ru,manual,False,True
"Главное, что жертв жоқ екен",mixed,,1.0,False,,kz,manual,True,True
Ең бастысы адам аман болсын,kz,,1.0,False,,kz,manual,True,True
"Отан алдындағы борышын өтеу әрбір азаматтың міндеті. Себебі туған жер отанды қорғау қасиетті борыш. Әскер әр ер азаматты нағыз ер жігітке тән өмір қандай болатынын көрсетіп, бойына азаматтық, ірілік ерлік қасиеттерді дарытуға тәрбиелейтін орта. Отан үшін отқа түс күймейсін",kz,,1.0,False,,kz,manual,True,True
"А утеплитель, тем более, наружный - он должен гореть?  Целых десять этажей горело все -таки...",ru,,1.0,False,,ru,manual,False,True
". Бұл – сапалы білім мен қолжетімді медицина, әділ жалақы мен тұрақты жұмыспен қамту, қауіпсіз және қолжетімді тұрғын үй, зейнетақы мен әлеуметтік жәрдемақылар жүйесінің тиімділігі. Мұның бәрі – мемлекет пен қоғам арасындағы сенімді нығайта түсетін маңызды тетіктер.",kz,,1.0,False,,kz,manual,True,True
"Наконец то,  переговоры начались.. движение пошло.",ru,,1.0,False,,ru,manual,False,True
Қуғын-сүргінге ұшыраған азаматтардың ерлігі мен қайсарлығын ұмытпау – олардың алдындағы парызымыз.,kz,,1.0,False,,kz,manual,True,True
"ұнады, қалай ресми емес форматта да өзара түсіністік таба білді, Қазақстанның бейбіт ұстанымын көрсетті",kz,,1.0,False,,kz,manual,True,True
"Алматы процесі – Орталық Азия елдері мен басқа да мүдделі мемлекеттер арасындағы өңірлік диалогқа арналған платформа. Ол алғаш рет 2013 жылы Қазақстанның бастамасымен құрылды және заңсыз көші-қон, босқындар мәселесі, адам саудасы секілді көші-қонмен байланысты күрделі жағдайларды талқылауға, өзара тәжірибе алмасуға мүмкіндік береді.",kz,,1.0,False,,kz,manual,True,True
", Қазақстан цифрлық трансформация жолында үлкен жетістіктерге жетті. Бұл – біз үшін жаңа экономикалық өсімнің, тиімді басқарудың және халықтың өмір сапасын арттырудың мүмкіндігі.",kz,,1.0,False,,kz,manual,True,True
Қазақстан мен Ресейдің қарым қатынасы күн санап нығаюда,kz,,1.0,False,,kz,manual,True,True
"Сыйластығымыз таудан биік, тастан берік болсын",kz,,1.0,False,,kz,manual,True,True
Спасибо им за их нелегкую работу,ru,,1.0,False,,ru,manual,False,True
Иманды болсын! Жаным жәннатта болсын!,kz,,1.0,False,,kz,manual,True,True
Иманды болсын. Алла алдынан жарылқасын,kz,,1.0,False,,kz,manual,True,True
Вы уверены что он себе в карман положил этот ярд?,ru,,1.0,False,,ru,manual,False,True
они просто будут майнить на нем,ru,,1.0,False,,ru,manual,False,True
Именно поэтому продолжают целенаправленно и методично отстаивать интересы своей страны и её безопасности. По другому не получится.,ru,,1.0,False,,ru,manual,False,True
"Бедные журналисты, до сих пор ждут не понятно чего",ru,,1.0,False,,ru,manual,False,True
"Власти обратите внимание на этих детишек, это возможно будущее науки страны.",ru,,1.0,False,,ru,manual,False,True
"Жемісті болсын кездесулер, соңғы жылдары көп елден қонақтар келіп жүр, но Принц это мощно",mixed,,1.0,False,,kz,manual,True,True
"Может быть это не зарплата?А пенсия по инвалидности,по уходу за ребенком инвалидом и за ребенка-инвалида.Не думали об этом?!",ru,,1.0,False,,ru,manual,False,True
Бақытты болсын. Өмірі ұзақ болсын.,kz,,1.0,False,,kz,manual,True,True
"Астана Операда отырып вьетнамская музыка тыңдау — необычный опыт, но прям зашло",mixed,,1.0,False,,kz,manual,True,True
Опять очередная сказка . Где и кто провел этот опрос . ???? В стране кризис и все довольны . Что то новое …,ru,,1.0,False,,ru,manual,False,True
"Поздравляю АНК с 30летием! Платформа сплочения нации, без которой сложно представить страну!",ru,,1.0,False,,ru,manual,False,True
"Молодцы, а почему до такого состоянии довели",ru,,1.0,False,,ru,manual,False,True
"тарих пен руханиятты ұмытпай, осындай қасиетті жерлерді көрсету үлкен үлгі болды",kz,,1.0,False,,kz,manual,True,True
"Ну все правильно сказано, впервую очередь если каждый с себя не начнет нечего не измениться, начиная с себя заканчиваю более масштабным.",ru,,1.0,False,,ru,manual,False,True
"А если правительство возьмет это под строгий контроль, как поручил Президент, то до 2027 года проект точно будет завершен",ru,,1.0,False,,ru,manual,False,True
"Все верно, тоже так думаю, если они маленькие ведут так себя, то что с ними будет когда они повзрослеют. Родители если сейчас не воспитали в таком возрасте  детей!",ru,,1.0,False,,ru,manual,False,True
"қажетті келісім екен, азаматтардың құқығын қорғау үшін маңызды",kz,,1.0,False,,kz,manual,True,True
осы заңдар ертең экономика мен әлеуметтік салаларға жақсы әсер береді,kz,,1.0,False,,kz,manual,True,True
"Совещание важно то что происходит на мировом рынке без внимания нельзя оставлять, главное не допускать снижения экономического роста в стране, в таких случаях надо оценивать все холодный ум и расчет. И принимать правильные меры для сохранения устойчивости рынка.",ru,,1.0,False,,ru,manual,False,True
Почему не пишите реальные сроки? С учетом сизо,ru,,1.0,False,,ru,manual,False,True
"Ержан Саденов кім екен ? Толық ақпарат берсеңіздер екен , мүмкін көршісі ма или қасындағы жүрген досы ма",kz,,1.0,False,,kz,manual,True,True
"Компания молодцы внедряет передовые технологии, обеспечивает стабильную и эффективную добычу, инвестирует в развития региона",ru,,1.0,False,,ru,manual,False,True
Арадағы байланыс ожан сайын нығая берсін,kz,,1.0,False,,kz,manual,True,True
"Дұрыс, балалар жарыстарға қатысып тәжірибе жинайды, үйренеді, сөйтіп қалыптасады.",kz,,1.0,False,,kz,manual,True,True
Ну так-то США самый крупный товаропотребитель в мире. Около 20% всего мирового товаропотребления .,ru,,1.0,False,,ru,manual,False,True
"Пусть земля будет пухом. Таких немного, кто честно и глубоко писал о жизни.",ru,,1.0,False,,ru,manual,False,True
Если бы не папа сам бы ничего не добился.,ru,,1.0,False,,ru,manual,False,True
"Пользуются запретом и задирают цены до небес. Всё казахстанское дороже! Одежда, еда. За редким исключением. У кого-то просто совести нет, дерут втридорога.",ru,,1.0,False,,ru,manual,False,True
Белградта кездескенде жақсылап тұрып күтіп алып еді ғой,kz,,1.0,False,,kz,manual,True,True
"В итоге мы сами виноваты, что будем беднеть? Так как продаем сырье?",ru,,1.0,False,,ru,manual,False,True
"Честно говоря, уже видим, как ледники тают. А раньше же было столько снега, а теперь как-то все изменилось.",ru,,1.0,False,,ru,manual,False,True
"Мы знаем только то, что нам доносят по новостям.. А как на самом деле остаётся тайной..",ru,,1.0,False,,ru,manual,False,True
"Жақсы жаңалық екен, Словениямен байланысымыз одан әрі нығаяды деп сенеміз",kz,,1.0,False,,kz,manual,True,True
"Ораза айт мерекесі құтты болсын, қазақ елі!",kz,,1.0,False,,kz,manual,True,True
Бір күнде біраз мәселе көтерілді енді,kz,,1.0,False,,kz,manual,True,True
"Главное, чтобы люди побыстрее вернулись к обычной жизни, күш-қуат берсін баршаңызға",mixed,,1.0,False,,kz,manual,True,True
"Инвестиция тарту мәселесі Алматыда соңғы кезде мықты жүріп жатыр, жыл сайын көрсеткіштері де өсіп келеді",kz,,1.0,False,,kz,manual,True,True
Бұл саммит Орталық Азия мен Қытай арасындағы стратегиялық серіктестікті одан әрі дамытуға және өңірлік тұрақтылықты қамтамасыз етуге бағытталған маңызды қадам болып табылады.,kz,,1.0,False,,kz,manual,True,True
"Тәуелсіздігі ұзағынан болып, халқына береке бірлік тілейміз",kz,,1.0,False,,kz,manual,True,True
"Видно, что к вопросам безопасности начали относиться серьезнее) Сейчас главное, чтобы работа продолжалась, особенно в регионах, где есть риски паводков",ru,,1.0,False,,ru,manual,False,True
"Мемлекетке қайта алып, модан кейін жекеше қайьп беру тәсілі пайда болды. Оны ШМӨЗ, АМӨЗ сияқты шаралардан көріп отырмыз. Демек, жемқорлар басқаша тәсілге көшіп, халықты ақымақ санап отыр. Жалғасын тағы көреміз бұйырса...",kz,,1.0,False,,kz,manual,True,True
"Китайцы молодцы, свое дело знают, как минимум перенять у них опыт, а может даже и по полной сотрудничать и в этой сфере лишним не будет.",ru,,1.0,False,,ru,manual,False,True
Керемет . Кутты болсын Назым,kz,,1.0,False,,kz,manual,False,True
Осы түзетулер бюджет процессін тиімдірек етуге және қаржы басқаруды жақсартуға бағытталғаны анық,kz,,1.0,False,,kz,manual,True,True
"Буквально пару дней назад говорил, шо никаких переговоров и вся Европа собралась, чтобы собрать 800 миллиардов денег для вооружения и помощи Украине. Воевать до последнего и тут на тебе. Или денег не собрали, или что-то подлое задумали. Думаю, шо брешут.",ru,,1.0,False,,ru,manual,False,True
