text,language,label,lingua_label
"Эговсы  маған ұнамайды дұрыс жұмыс жасамайды, бірақ банктар күшті екен",kaz,,mixed
Алматыдан бір таксимен келу керек прямой Капланбек таможня деп,kaz,,mixed
Брат Шымкентке жеткен жақсы ма әлде? Сарыағашқа ма?  Ташкентке жету үшін,kaz,,mixed
"Қайырлы күн, Евраз 30% на развлечения бонустарға қандай платеждар жататыны туралы ТІЗІМ бар ма? Мен білем Тикетон, басқа қандай сайттар или орындар жатады екен. Кино кз ке беріле ме бонус?",kaz,,mixed
Плеймаркетте шыкпай тур ? Ким ссылка жибере алады? Жүктеп алайын дегенмін,kaz,,mixed
к русский  ұ қазақша ма?,kaz,,mixed
Бірге болсың !) Ақ мол болсың!,kaz,,mixed
Загран есть .  қалтаға 50000 салып алып барып келу керек еді,kaz,,mixed
Біз маусым айында барайық деп отыр едік. Күн қатты ысымай тұрғанда. Сол дұрыс па? Әлде мамырда бару керек пе?,kaz,,mixed
"Қайырлы кеш! Қарағандыдан Алматыға отбасыммен қыдырып барайық деп ек. Екі ересек, екі бала (біреуі 10-да, біреуі 4-те). Жалпы Алматыда қайда баруға болады? Жоспарлап. Алдын-ала нені ескеруіміз керек?",kaz,,mixed
Яндекс мың теңгесін берді... ,kaz,,mixed
"Жоқ ұрыс керіс үшін жазып,саған жауап қайтарып отырған жоқпын,жәй өз кһзіммен,және кепіл үшін скрин салдымғой,бұлардікі каспийдің каспий жұмасы өтірік сияқты деп жұрттың көзін ашайын деп,бәлкім астана алматы арзан шығар басқаларынан көрі.нақты мен қараған рейсқа қымбат беріп тұр аваиата скидканы қоссаңда",kaz,,mixed
"бауырым міне ғана жаздың ғой баратын жеріңді,  красавчик,  қандай да рейсты таңдасан өзіне кепіл,  каждый выбирает что желать какой банк выбирать на каких самолетах лететь,  жақсы ма бауыр",kaz,,mixed
"Бауырым енді саған айтқан жоқпынба,мені қызығып тұрған жолды қарадым деп,әсіресе астана атырау бағыты субсидия ға жатпайды ,сондықтан мына скидка көмектесудің орнына басқа жерден қымбаттау шығып тұрғой",kaz,,mixed
Раздел есть. Но сұрақ жазатын жер жоқ там,kaz,,mixed
Хотя бы қазақшасы қалай? Қазақ тілінде сөйлейтін бөлек топ бар ғой оларда.,kaz,,mixed
Салеметсіздерме! Балабақшаны кай банкпен төлесен бонус туседі?,kaz,,mixed
Соны айтам ғой. Будақтатып темекі тартыыыыып отыр! Өзі ғана емес салондағы көпшілікке де зияны тиіп жатыр емес пе!!!,kaz,,mixed
"Не істеуге болады? Е-өтініш пе, әлде қай жерге жіберуге болады бұл заң бұзушылықты? Айтып жіб.ме",kaz,,mixed
"Әссәләму ғаләйкум! Көмектеріңіз қажет боп тұр: қоғамдық автобус жүргізушісі рөлде отырғанда темекі шегуі дұрыс па, бұрыс па?",kaz,,mixed
"КЗО да бар, QR төлейміз,СМС пен төлейміз.Алемпеймен төлейміз. Сосын барлық Қазақстан картасымен төлем жасауға болады. Өте ыңғайлы ",kaz,,mixed
Неге 10% скидканы бағадан алып тастамайды? Расрочканы рәсімдемей турганда 175мын корсетип турды,kaz,,mixed
Ұлтшылдық пен нацизм екі мағынасы әртүрлі сөздер,kaz,,mixed
"Құдай, а то қудай - «как хитрец» будет дословно",kaz,,mixed
"Кедей бай болсам дид, бай қудай болсам дейді",kaz,,mixed
"Келіншегім жақында тапсырды. Теорияны бірден өтті. Практиканы 1ші рет құлап қалды. Сосын пробный алды да, бірден тапсырды. 2ші рет өтті. 50 балл штрафпен.",kaz,,mixed
Номер не существует деп жатыр. Анау ағылшын курстарына.,kaz,,mixed
"Аха, қарадым. Ай сайынғы оборот туралы мүлдем ақпарат жоқ, мүмкін тегін шығар. Банктің өзінен сұрап көрейін немесе мастеркардтан. Рахмет сізге!",kaz,,mixed
"Жасайды. Бірақ доставкасы қымбат, 25-28 фунт аралығында.",kaz,,mixed
"Резюме жіберіңіз, егер талапқа саймын деп ойласаңыз Жұмысқа қабылдайтын мен емес",kaz,,mixed
"ИП ашып соңғы 7 ай салса, 1 миллион, бала күтіміне 50 000 алады ма сол кезде",kaz,,mixed
Сәлеметсіздер ма! Менде курсқа емайл мен телефонменде тіркелдім. Но ИИН сұрған кезде шығып кетеді. “Что то пошло не так” деп. Кімде осылай болды екен. Кіре алдыңыздар ма?,kaz,,mixed
"Мен мектепте жұмыс жасаймын, аватарка өзгерту керек, подписка жасау керек, рефендум жайлы тек жақсы сөз айту керек, бүйт,сүйт көбейіп кетті, енді инстаграмдағы жеке аккаунтымды іздеп сұрастырып жатыр, бермеймін деп едім, тауып алдық деді, инстаграмым қарсы пікірге толы.... барған сайын билік шектен шығып жатыр",kaz,,mixed
"Мұрат қазақша сөйлесшиш олармен, сонда сразу білесің",kaz,,mixed
миллениалдар телеганы по назначению қолданып бастапты,kaz,,mixed
Кремльдің гауляйтері кемелжемелвич тоңқай өлігін ресейдің елшіліге апарып тастау керек. Моласын ресейде қазып берсін,kaz,,mixed
Кремльдің гауляйтері кемелжемелвич тоңқайдың көзін жою қажет,kaz,,mixed
Нато дейді ғой? Одан бізге не пайда? Жөнді қару алдық па? А400м $300млн қаражатқа кімді қай жаққа әуемен тасмалдамақшы?,kaz,,mixed
"Көзбояушылық, Питердегі қойлым түгелдей кремльмен келісілген. Бұның мақсаты ел ішіндегі билік нығайту және халықтың алдында ұпай жинау. Ол мойындасын мойындамасын ешқандай өзгерістерге алып келмейтін еді. Политтехнологиялық құйтырлық, бұның артында Кириенко тұр",kaz,,mixed
"Ия солай, ол деген Ресейдің көмегімен өз билігің нығайтты, бірақ одан кейін Тоқаев Мәскеудегі гроссмейстердің көңілінде толмайтын заттарды жасай бастады. Мысалы ДНР мен ЛНР-ді мемлекет секілді дәлелдемеу, НАТО мен бірге араласу және тағы да басқа. Яғни егер осыған назарды аударсақ онда Тоқаевты гаулятер деу дұрыс емес болатын шығар менім ойымша",kaz,,mixed
Это КеНБа тебе предупреждение высылает көтінді қыс бала,kaz,,mixed
"Стрим сақтап қойшы, бұйырса келесі күні қараймын",kaz,,mixed
"Видеолар үшін көп рахмет, ребята",kaz,,mixed
Казахстандық өнепкәсіп туралы видео бола ма?,kaz,,mixed
Апл жақсы кешкі бесте басталып онда бітеді. Ал ла лига чемпиондар лигасы  нба деген зб уақытта,kaz,,mixed
Школьники ғой. Понять и простить :),kaz,,mixed
"Мда уж, как будто на канал дегенератов попал. Ачо мачо деп боқ ауыздарын былшытып ",kaz,,mixed
"Мына сүйреп келе жатқан неменеге газды жібере салды екен, по полном кете бергенде анау артынан өтіп кетер едіғой. Әттеген-ай",kaz,,mixed
Нурбекке рахмет енді чемпион болатынына  сенеміз,kaz,,mixed
"Анау Украйнц допинг ішіп алғанба сондай,, 3 раунд шаршамай демалмай қырылды, Біздікі 3-ші раундта шаршап қалды",kaz,,mixed
"Молодец,  это огромное достижение! Алға Қазақстан ",kaz,,mixed
"Мәшін беру керек, асфальт салу керек",kaz,,mixed
Газель жайлы айту да ұят,kaz,,mixed
"Екеуі шықпайды, Әлішер максимум қола ала алады. Бұл утешительная схватка, оның қарсыласы финалға шықаннан кейін сондай мүмкіндік болып тұр, Әлішер ұтылды негізі 1/4 финалында.",kaz,,mixed
"Сонғы 5-6 Олимпиада маскара. Уят тіпті. Қашан ғана тойып, ел намысын қорғайтын болады екен?",kaz,,mixed
"давай палуан,  соңына дейін айырып, Қазақ халқын бір қуантып қойшы ",kaz,,mixed
Құрылыс саласының үздіктері марапатқа ие болғаны қуантады. Олардың еңбегі зор құрметке лайық!,kaz,,mixed
"Энергетика, өнеркәсіп, көлік, логистика және басқа да салалардағы бірқатар жобалар жүзеге асыру керек деп ойлаймын",kaz,,mixed
Фумио Кишиданың ресми сапарын кейінге қалдыруы түсінікті жағдай. Қауіпсіздік пен елдегі жағдай бірінші орында болуы керек. Бұл шешім екіжақты қатынастарды одан әрі нығайтуға еш кедергі келтірмейді деп ойлаймын.,kaz,,mixed
"табиғи апаттар айтып келмейтіні рас, түсіністікпен қарағанымыз жөн болар",kaz,,mixed
Орталық Азия елдерінде өзара тиімді ынтымақтастықты кеңейту үшін мүмкіндік мол.,kaz,,mixed
Сингапур елін ұлттық күнімен құттықтаймыз!!! Халқына әл-ауқат пен өркендеу тілейміз,kaz,,mixed
"Сингапур елін құттықтаймын, бірлігіміз жарасқан ел болайық ",kaz,,mixed
"кыргыз боордошторубуз, тилектештерибиз келишти. Бизди каалаган убакта колдогон өлкөлөрдүн бири",kaz,,mixed
Шетелден тренер алу керек сияқты,kaz,,mixed
"Біздің тренер ұнамайды әй еркек бол,бері қара деп жекіп сөйлейді байып кеткенба,дұрыс мотивация беріп еркек қылып жігерлендіру керек қой",kaz,,mixed
Хижнякты Майк Тайсондікіндей кушті соққы нокаутқа тусиреди.,kaz,,mixed
Финалға шыққанға рахмет. Бірақ біздің халқымыз алтын медаль құтты,kaz,,mixed
дикий арман деген бала кішкентай бандитың рөлін ойнап жүрген,kaz,,mixed
Кім болатынын Америка шешеді ғой.,kaz,,mixed
"Бәріде салыстырмалы, өмір де, спорт та, ал айтыныз, біз отырык ақпарат беріп, калыкты алдап отырсыз, иә спортшылардын айыпы жок, уймдасту нашар, сенып калаганский.",kaz,,mixed
"По факту айтып атырмын,бүкіл халық көріп отырго кімнің лидер екенін әлде халықты ақымақ санайма.Екінші олимпиада қатарынан нәтиже жоқ.",kaz,,mixed
"Спорт министрі әлемдік лидерміз дейма ұялсайшы олай айтуға,әне Өзбекістан бірнеше боксшысы финалда чемпиондыққа таласады міне соларды айтсақ болады әлемдік лидер деп.",kaz,,mixed
Шымкентте 60 мыңға Квартира жоқау,kaz,,mixed
"Тренері аузын ашып отырмай 8 очко бергенде бірден протест беру керек еді,Жадыраев жарады ,судьялардың аузын жапты",kaz,,mixed
Красавчиииииикккк Еркек екен Братан Алға Қазақстан!!!,kaz,,mixed
ҚЫРҒЫЗДЫҢ АТАҚТЫ АКУЛА ДЕГЕН ЛӘҚАБ АТЫН ТІЗЕ БҮКТІРГЕН ДЕМЕУГЕ СӘТТІЛІК ЖАРТЫЛАЙ ФИНАЛДА!,kaz,,mixed
УРАА АЛЛАҺ ЖАР БОЛСЫН ДЕМЕУ ЖАДЫРАЕВҚА!,kaz,,mixed
"Аллам жар болсын, жеңіске жетуіне тлектеспын, қазағым",kaz,,mixed
Екі ел арасындағы көлік-логистика және энергетика салаларының даму перспективалары қуантады.,kaz,,mixed
"Бауы берік болсын, Айзере деп қоятын шығар атын",kaz,,mixed
Заковат» интеллектуалдық ойындары жоғары деңгейде өтсін,kaz,,mixed
Сол маПарижге барғандары осылар медаль ды ойламай Өз құ бастарын ың бақытың ойлағаны:калай кетті,kaz,,mixed
Здесь только наш интерес. Тек ғана Қазақстан,kaz,,mixed
Тәбрикләймән Нариман. Яшларға чин муһәббәт тиләймән! ,kaz,,mixed
"Сосын студенттерге айтар ақылым қызыл диплом аламын деп жанталаспандар. Бұйырғаны болады. Қазір бәрі бірдей разница жоқ. Бәрі бір қағаз. Кейбір мұғалімдер қызылға келятсын ба деп қинап, құлатып.",kaz,,mixed
"Сосын жіберет жердің түбіне. Не интернет жоқ, не қызық жоқ, қыста жол жоқ.",kaz,,mixed
Жепкемей таза қазаша фамилия екен.,kaz,,mixed
"Дзюдошыларымызға мін таға алмаймыз, 2 медаль қоржынға алып келді, ұтылса да Аллаға артып қойған ешкім болмады",kaz,,mixed
"Сакенді қолдайтындар өзбекті жеңді дейді,қолдамайтындар жеңілді дейді.Мен жеңді деген пікірдемін.Айырмашылық 1очко Өзбек сатып алған болар",kaz,,mixed
"""Әншейінде ауыз жаппас, той дегенде өлең таппас демекші"", олимпиада кезінде  тәжірибелі спортшы таппас.",kaz,,mixed
"Оңтүстік жайында и озінің жерлестери жайында дурыс, бурын Данияр Елеусиновты акеси бокс саласында болгасын.",kaz,,mixed
Манғол төрешісі онбаған екен қазақтардын барлық боксшыларына төмен балл беріп отырды,kaz,,mixed
Қазіргі кезде 309 шақырым жылу желісін реконструкциялау және күрделі жөндеу жұмыстары жүргізіліп жатыр.,kaz,,mixed
«MSPP GL» ЖШС мен Конго Республикасының Пошта және электрондық коммуникацияларды ұлттық реттеуші органы (ARPCE) арасындағы киберқауіпсіздікті қамтамасыз ету саласындағы ынтымақтастық туралы меморандум,kaz,,mixed
"Қазақстан-Конго серіктестігінің даму перспективаларын талқылады. Атап айтқанда, тараптар сауда-экономика, энергетика, көлік-логистика, қаржы, цифрландыру, тау-кен өндірісі және мәдени-гуманитарлық салалардағы өзара ықпалдастықты кеңейту мәселелеріне айрықша назар аударды.",kaz,,mixed
екі елге де пайдалы болары сөзсіз. Кейінгі жылдары Қазақстан даму жолында зор табысқа жетіп келеді,kaz,,mixed
"Сәлеметсізбе, қалайсыз, жақсы, сау болыңыз и всё",kaz,,mixed
"Қайта ЗиЛ болыпты соныңөзін қандай майыстырып тастаған, а легковушка болғандаше, ойбууу",kaz,,mixed
"Азамат десе азамат жігіт негізі, таним өзім жеке",kaz,,mixed
Токаевтың Жозеп Боррельмен кездесуі өте маңызды оқиға болды. Еуропалық одақпен ынтымақтастықты нығайту Қазақстанның халықаралық аренадағы орнын күшейтеді деп ойлаймын. Бұл кездесу екіжақты байланысты жаңа деңгейге көтеретіні анық.,kaz,,mixed
"Билік болдырған екен  ,бұл кунге де жеттік ,не деген азғындық ,басқа көрші елдерде талқылауғада апармайтын шығар",kaz,,mixed
"Аталған тәсілдер бөлінген қаржының шын мұқтаж жандарға жетуін, мемлекеттік қолдау шараларының ашықтығын, сондай-ақ бюджет қаражатының тиімді жұмсалуын қамтамасыз етуге бағытталған",kaz,,mixed
Акша көп болинседе коршилерден женилип жатқандарынай,kaz,,mixed
"Что за пессимизм? Надо быть уверенным и победить!!! Алға, Қазақстан ",kaz,,mixed
"Че за пессимизм, алға Қазақстан!!!",kaz,,mixed
"Чиновниктердің барлығы жегіш құлқындары тоймағандар,барлығын жіті тексеру қажет,.Беттері ботқадай шеттерінен ұсталып түрмеге тоғытылса да қоймайды екен.Біразын ату жазасын берсем не болмаса қолдарын кессе ғана тоқтайтын сияқты.",kaz,,mixed
осы жылы маусым айында Алматы қаласының Перинатология және балалар кардиохирургиясы орталығында «Фетальді хирургия» пилоттық жобасы жүзеге асты. Бұл жоба елімізде алғаш рет қолға алынып отыр.,kaz,,mixed
"өңдеу өнеркәсібін дамытуға, сондай-ақ Алматы экономикасын әртараптандыру аясында шағын және орта бизнес үлесінің өсуі есебінен кірісті одан әрі арттыруға баса назар аудару керек",kaz,,mixed
"Молодец,  кутты болсын,  жастар көтеріліп халыққа  жаңа берекели болашақ болсын",kaz,,mixed
"сала кадрларының сапасын арттыру, азаматтарды сот арқылы қорғауды күшейту, заң үстемдігін қамтамасыз ету керек",kaz,,mixed
Ия ұшады біздін ауылда дәрі себеді сезон кезде,kaz,,mixed
Ан-2 әлі ұшадыма не неше жылдық ескі самолёт емеспа ссср қалдығы.,kaz,,mixed
"Осылай болайын деп тұрған ғой! Спорт, бірде жеңіс, бірде жеңіліс",kaz,,mixed
Құтты болсын! Неге гимн сөзсіз ойнатылды,kaz,,mixed
Екі Токио олимпиадасының қола жүлдегері өзара кездесіп біздің бала ерледі!!!,kaz,,mixed
"Қазақтың көк байрағын көтерді,әнұранды париж төрінде шырқалтты.Жарайсың чемпион.",kaz,,mixed
Машаллах Алла Тағала тілден көзден сақтасын,kaz,,mixed
"Елдос Сметов алтын медальды жеңіп алды, бұл - Қазақстанның үлкен жетістігі. Токаевтың құттықтауы елге жігер береді",kaz,,mixed
"Елдос Сметов алтын медальды жеңіп алды, бұл - Қазақстанның үлкен жетістігі. Токаевтың құттықтауы елге жігер береді",kaz,,mixed
Елдос Сметов – чемпион! Сенің жеңісің біз үшін үлкен мәртебе,kaz,,mixed
Біздің чемпион! Елдос Сметовтің Париждегі жеңісі – Қазақстанның абыройын арттырды. Жеңісің құтты болсын!,kaz,,mixed
"Барган психологтар не бітірген, жеңілісінен кейін қолдау көрсету керек еді гой",kaz,,mixed
Елдос Сметов – чемпион! Сенің жеңісің біз үшін үлкен мәртебе,kaz,,mixed
Біздің чемпион! Елдос Сметовтің Париждегі жеңісі – Қазақстанның абыройын арттырды. Жеңісің құтты болсын!,kaz,,mixed
"Таудай талап бергенше, бармақтай бақ берсін дейді ғой, әрбір спортшымызға алтын бұйырып, елге аман есен  жеңіспен оралуын тілейміз",kaz,,mixed
Сметов алға алтын медаль күтеміз,kaz,,mixed
Бронза құтты болсын.стрельба 10 метр только что бронза ұттып алды,kaz,,mixed
Қыдайдағыдай қатал жаза өмір бойына соттау . Бір грамм мен ұсталса да жаза өмірлік,kaz,,mixed
"Әр үйде бір фляг болу керек, онсыз болмайтын сияқтығой қазір, ауыз суды толтырып аласың ұқпай отыра бересіңғой ♡",kaz,,mixed
"Статистикаға таксистердің ақшасын санау қалып еді. Басқа кедейшілік, ең аз МРП сияқты керек нәрселердің стаистикаларын санаған пайдалы болар.",kaz,,mixed
"Поздравления всем, кто получил медаль ""Ерен еңбегі үшін""",kaz,,mixed
"зор денсаулық, ашық аспан тіледім",kaz,,mixed
Көлік және инфраструктураны дамыту қажет,kaz,,mixed
"Енді Ақтау барынша көркейіп, дами берсін",kaz,,mixed
"Кішкентай  станцияны оқсата алмай отырмыз, АЭС ті ай қыйын ау....",kaz,,mixed
"Анау не мынау не, бәрібір бізде бұрын болды. Оны салған жақсы, қуат көзі мен көптеген соған қатысты проблемаларды кішкентай болсын АЭС жаба алады. Қазақстанда АЭС болды ғой, бірақ жауып тастады. Енді қолға алуға болатын кезде осындай прогрессивті заттан айырылған болмас.",kaz,,mixed
"Комитет құрылды дегенді оқып, бөлек орган құрылғандай қабылдапты. О бастан ТЖМ құрамында  Департамент болған, ал қазір жергілікті атқарушы органдардың төтенше жағдайды алдын алу бойынша атқарған шараларын бақылау функциясы енгізіліп Комитет құрылған",kaz,,mixed
"Алматыдағы  қаптаған жекеменшік аптекаларды жауып  ірі мемлекеттік аптекаларды қалдыру керек.Әрбір аптаның иесі не астам деседе,қаншадан астам деседе ойларын а келгенін істеуде.Ақшасы барлар аптека немесе стоматология ашады бәрін жіті тексеру қажет!!!!",kaz,,mixed
Геннадий Головкиннің тәжірибесі және білімдері біздің спортшыларымызға үлгі болары анық.,kaz,,mixed
Геннадий Головкиннің Ұлттық Олимпиадалық комитеттің басшысы ретіндегі жұмысы жемісті болатынына сенемін.,kaz,,mixed
Қалай қорықпайды осылар? Өзіде қиналып жатқан адамды одан ары тонап….,kaz,,mixed
Елдеріміз арасындағы ынтымақтастықтың дамуында жаңа технологиялар мен жасанды интеллект салалары ерекше рөл атқарады.,kaz,,mixed
Біріккен Араб Әмірліктерімен стратегиялық инвестициялық жобалар жөніндегі декларацияның жүзеге асырылуы Қазақстан үшін өте маңызды.,kaz,,mixed
"Энергетика, көлік-логистика және ақпараттық технологиялар салаларындағы ынтымақтастық болашағымызға үлкен мүмкіндіктер ашатын болады.",kaz,,mixed
Президент Токаев пен БАӘ елшісі Мухаммед Саид Мухаммед аль-Арикидің кездесуі біздің елдеріміздің арасындағы байланысты күшейтуге үлкен ықпал етеді.,kaz,,mixed
Қазақстан мен Біріккен Араб Әмірліктерінің (БАӘ) ынтымақтастығының нығаюы мен үшін өте маңызды деп есептеймін.,kaz,,mixed
"энергетика және көлік-логистика, ақпараттық технологиялар мен жасанды интеллект салаларындағы ынтымақтастық перспективалары қарастыру керек",kaz,,mixed
"Бір теңгеге сатып екі теңгеге сатып аламыз.Өзімізде ештеңе шығармаймыз ,економистер тек айтқанмен жұмыс істейді,елді көркейту үшін экономиканы көтеру керек бізде купи продай.ия теңгеніңиқұнын ойлаймыз",kaz,,mixed
"Нацфонд — бұл балалардың болашағына үлкен үлес қосатын керемет бастама деп ойлаймын. Тимур Сулейменовтың айтуынша, Нацфондтың табыстылығы өте жақсы, бұл дегеніміз, балаларымыздың болашағы сенімді қолда деп сенемін.",kaz,,mixed
"Әрбір спортшының арманы - еліміздің туын биікте желбірету. Президенттің бұл қолдауы бізге үлкен мотивация беріп, еліміздің намысын қорғауға ынталандырады.",kaz,,mixed
"Спортшыларға көрсетілген бұл қолдау біз үшін үлкен қуаныш. Президенттің спортшыларды қолдауы еліміздің спорт саласының дамуына үлкен үлес қосады. Біз де осы қолдауды сезініп, алға қойған мақсаттарымызға жетуге тырысамыз.",kaz,,mixed
Ел намысын қорғау - әрбір спортшының арманы. Біз осы мақсатқа жету үшін барлық күш-жігерімізді саламыз. Президенттің бұл қолдауы бізге үлкен мотивация береді.,kaz,,mixed
Ұлттық Олимпиада комитетінің құрылымындағы өзгерістер мен тәжірибелі мамандардың шақырылуы спортшылардың дайындығына оң әсер етеді. Геннадий Головкин сияқты танымал спортшылардың қатысуы бізге үлкен үлгі.,kaz,,mixed
"Әрбір спортшының арманы - еліміздің туын биікте желбірету. Президенттің бұл қолдауы бізге үлкен мотивация беріп, еліміздің намысын қорғауға ынталандырады.",kaz,,mixed
Нужно было вариант - Шөп,kaz,,mixed
Дұрыс зоотехник - селекционерлер қалмады. Зоотехниктерді универлер дайындамайды 20 жыл аса,kaz,,mixed
Бұл заң отандық жылқы тұқымдарының өсірілуіне үлкен мән береді. Біздің дәстүріміз бен мәдениетіміздің маңызды бөлігі болып табылатын жылқы өсіру шаруашылығын қолдау үшін бұл өте қажетті қадам.,kaz,,mixed
"Бұл заң жылқы өсіру саласында ғылыми-зерттеу жұмыстарына да қолдау көрсетеді. Ғалымдарымыз бен мамандарымыз осы бағытта жұмыс істеп, отандық жылқы тұқымдарының сапасын жақсартуға үлес қосады.",kaz,,mixed
"Бұл заңның қабылдануы біздің ұлттық мәдениетіміз бен дәстүрлерімізді сақтау үшін өте маңызды. Отандық жылқы тұқымдары қазақ халқының өмірінде ерекше орын алады, сондықтан олардың сақталуы біздің болашақ ұрпаққа үлкен мұра болып табылады.",kaz,,mixed
Баяндаманы жақсы жасаған екен. только продолжительность???,kaz,,mixed
"Барлық операциялар шет елге барады халықтан акша жинап, сұрап,КТЖ да даже почтага салады көмек сұрап.Бір орында тұмыз.Корупцияны тоқтатсын.",kaz,,mixed
Президентіміз Қасым-Жомарт Тоқаевтың Ақмарал Әлназарованы қабылдауы өте маңызды болды. Министр инфекциялық аурулар деңгейінің төмендегенін және өмір сүру ұзақтығының 75 жастан асқанын айтты. Бұл – халық денсаулығының жақсаруына үлкен үлес қосатын көрсеткіш.,kaz,,mixed
"Ұлттық домбыра күні - Рухани жаңғырудың әдемі көрінісі. Баршаңызды тағы да Ұлттық Домбыра күнімен құттықтай отырып, бақытты да баянды өмір, зор денсаулық, жемісті еңбек, шаңырақтарыңызға шаттық пен қуаныш, құт-береке тілеймін",kaz,,mixed
"Құрманғазы, Тәттімбет, Дәулеткерей, Қазанғап, Дина, Сүгір сынды бабаларымыздан мирас болып қалған күй өнерін жандандыруда да бұл күннің алар орны ерекше",kaz,,mixed
"Ұлттық домбыра күні - Рухани жаңғырудың әдемі көрінісі. Баршаңызды тағы да Ұлттық Домбыра күнімен құттықтай отырып, бақытты да баянды өмір, зор денсаулық, жемісті еңбек, шаңырақтарыңызға шаттық пен қуаныш, құт-береке тілеймін.",kaz,,mixed
Сергей Пономарев бару керек олимпиадаға. Неге басқа адамды жіберіп отыр,kaz,,mixed
Біздің спортшылар әлемдік аренда жоғары нәтижелер көрсетуі тиіс.,kaz,,mixed
92 лицензия алу - біздің спортшылардың қажырлы еңбегінің жемісі.,kaz,,mixed
Қазақстандық спортшылардың Париждегі Олимпиадаға дайындығы туралы министр Ермек Маржикпаев президентке есеп берді.,kaz,,mixed
Олимп шыңын бағындыратын жастарымыз көп болсын,kaz,,mixed
Үкіметтің ауыр техника қозғалысына шектеу қоюы жолдардың сақталуын қамтамасыз етеді деп ойлаймын. Бұл дұрыс шешім.,kaz,,mixed
"Қазақта сөз бар жау жоқ деме жар астында деген.это означает не скажи нет врага,появится может под любой скалы.(Не лучший перевод)",kaz,,mixed
Лотерея билеттерінің қоғамдық орындарда сатылуына шектеу қою да жақсы бастама. Бұл халықтың әл-ауқатын арттыруға бағытталған нақты қадам деп ойлаймын.,kaz,,mixed
Қойшы аман есен болса екен. Обал,kaz,,mixed
Қойшының аман есен болса болыпты мал.табылады бауырлар,kaz,,mixed
"Қамауда болса да, қоймаған ба пропаганда жасауды",kaz,,mixed
Мен сол жақта жүрмін. Потоп байқамадым,kaz,,mixed
Молодец Юлия жеңісің құтты болсын тек Алға ,kaz,,mixed
Иран елінің болашағына өте үлкен үлес қосады деп сенеміз,kaz,,mixed
Бұл саммит біздің елдеріміздің арасындағы экономикалық және саяси байланыстарды жаңа деңгейге көтереді.,kaz,,mixed
Түркі елдерінің бірлігі үшін бұл өте қажетті және маңызды саммит.,kaz,,mixed
Бұл саммит бізге ортақ болашақты құруға көмектеседі.,kaz,,mixed
Бұл саммит біздің елдеріміздің арасындағы экономикалық және мәдени байланыстарды нығайтуға мүмкіндік береді.,kaz,,mixed
Бұл саммит біздің ортақ мүдделерімізді қорғауға және нығайтуға арналған маңызды алаң болып табылады.,kaz,,mixed
Бұл декларация біздің елдеріміздің арасындағы экономикалық және саяси байланыстарды нығайтуға бағытталған.,kaz,,mixed
Бұл декларация біздің елдеріміздің арасындағы сенімді нығайтады деп сенемін.,kaz,,mixed
Бұл декларация бізге ортақ болашақты құруға мүмкіндік береді.,kaz,,mixed
Бұл декларация біздің елдер арасындағы экономикалық және мәдени байланыстарды жаңа деңгейге көтереді.,kaz,,mixed
Қарабах декларациясы қабылдануы түркі мемлекеттері арасындағы ынтымақтастықты нығайтуға үлкен қадам болып табылады. Бұл декларация біздің елдер арасындағы сенімді арттырады және ортақ мақсаттарға қол жеткізуге көмектеседі.,kaz,,mixed
"Мемлекет басшысы еліміздің **салт-дәстүр (Traditions), біріздендіру (Unification), реформалар (Reforms), ғылым (Knowledge), сенім (Trust), инвестиция (Investments), медиация (Mediation) және энергия (Energy)** атты сегіз мәселеге басымдық беретінін атап өтіп, олардың әрқайсысына жеке-жеке тоқталды.",kaz,,mixed
"Масқара мынау, чемпионат ұтқан адам бару керек қой, не сұмдық",kaz,,mixed
Жасанды интеллект арқылы қазіргі таңда көптеген мәселелерді шешуге болады,kaz,,mixed
"Елдеріміз арасындағы байланыстың жаңа тетіктері пайда болды. Бұл – әлеуметтік саясат, құқық қорғау, білім, технология, инновация және өнеркәсіп сияқты салалар. Сондай-ақ Астанада қыркүйек айында 5-ші Дүниежүзілік көшпенділер ойындары өтеді. Бұл – түркі мәдениетін кеңінен дәріптейтін маңызды іс-шара.",kaz,,mixed
Қазақстанның транскаспий көлік дәлізін дамытуға қосқан үлесі аймақтық сауданы жандандыруға септігін тигізеді.,kaz,,mixed
"Бұған дейін 40-қа жуық іс-шара өткіздік. Елдеріміз арасындағы байланыстың жаңа тетіктері пайда болды. Бұл – әлеуметтік саясат, құқық қорғау, білім, технология, инновация және өнеркәсіп сияқты салалар. Сондай-ақ Астанада қыркүйек айында 5-ші Дүниежүзілік көшпенділер ойындары өтеді. Бұл – түркі мәдениетін кеңінен дәріптейтін маңызды іс-шара.",kaz,,mixed
"Жалпы, кез келген қақтығыс пен қайшылықты шешудің жалғыз жолы бар. Ол – сындарлы диалог. Осы орайда төрағалығымыздың аясында «Медиацияға» ерекше мән беріп отырмыз",kaz,,mixed
Әзербайжан мен Армения арасындағы бейбітшілікті қамтамасыз ету - түркі халықтарының бірлігін көрсетеді.,kaz,,mixed
Қазақстан бейбітшілік орнату ісіне әрқашан қолдау көрсетеді және Баку мен Ереван арасындағы бейбіт келіссөздерге өз алаңын ұсынуға дайын.,kaz,,mixed
