text,rating,city,category,place_id,place_name,review_id,date_created,source,language
"Жалғас барбер самый лучшый,топ 1 в Караганде,ваше молодец продолжай в том же духеЛучшый из лучший.Приходите в ""Soho""барбер шоп,советую всем сам лично проверял,очень классно!!!",5,karaganda,салоны красоты,70000001065358425,,202273361,2025-11-26T15:46:37.523439+07:00,2gis,mixed
"Приятный сервис, постригался у мастера Аққу. Желаю ей профессиональных успехов, стрижкой доволен!",5,karaganda,салоны красоты,70000001065358425,,194504693,2025-10-21T18:41:29.730332+07:00,2gis,mixed
Айбару рахмет большое за идеяльную стрижку,5,karaganda,салоны красоты,70000001065358425,,55388175,2023-07-15T19:07:03.01073+07:00,2gis,mixed
Шашты жаксы алады екен Жолдасым всегда шашын осы жерге алгызады советую всем,5,karaganda,салоны красоты,70000001065358425,,55336959,2023-07-14T22:40:16.748747+07:00,2gis,mixed
Класный барбершоп .Айбар красавчик брат келеси жолы келем тагы,5,karaganda,салоны красоты,70000001065358425,,55332179,2023-07-14T21:32:35.049343+07:00,2gis,mixed
"Барбер Айбар хорошо постриг, Рахмет ",5,karaganda,салоны красоты,70000001065358425,,53579173,2023-06-19T14:44:54.30844+07:00,2gis,mixed
Барлыгына советую эту студию багасы оте тимди маникюр держаться хорошо..,5,karaganda,салоны красоты,70000001091625864,,235005790,2026-04-09T19:13:19.32256+07:00,2gis,mixed
"Мастер Елена прекрассна 
Маникюр шикарный спасибо большое 
Совғтую записывайтесь ",5,karaganda,салоны красоты,70000001091625864,,188785643,2025-09-25T20:04:23.129158+07:00,2gis,mixed
"Лучший салон который я видел, очень нравится мастер Милена, и Жазгуль, но Милена больше, добрые и отзывчивые и всегда относятся с добротой и теплом!",5,karaganda,салоны красоты,70000001019574146,,232541055,2026-03-30T01:14:46.951699+07:00,2gis,mixed
"Сегодня была в первый раз в салоне Fancy по рекомендации своей сестры у мастера Жазгуль. Стрижка , обслуживание все было отлично.И отдельное спасибо за презент очень приятно.",5,karaganda,салоны красоты,70000001019574146,,231867112,2026-03-26T22:53:45.191167+07:00,2gis,mixed
"Самый лучший салон Мастер Жазгуль топ   с самого детства в этом салоне женская стрижка,  покраска мастер своего дела  детям стрижки делает просто супер  самое главное без слез",5,karaganda,салоны красоты,70000001019574146,,228440221,2026-03-11T17:43:22.919837+07:00,2gis,mixed
"Хорошая студия, мастер Жазгуль учла все пожелания, стрижка понравилась!",5,karaganda,салоны красоты,70000001019574146,,226414486,2026-03-04T14:16:09.58496+07:00,2gis,mixed
"Жазгуль мастер своего дела, записался прочитав отзывы! Мало таких мастеров которые сразу понимают и стригут так как тебе нужно",5,karaganda,салоны красоты,70000001019574146,,213475635,2026-01-21T02:32:53.793644+07:00,2gis,mixed
Супер! Жазгуль волшебница! Стрижка отпад! Спасибо!,5,karaganda,салоны красоты,70000001019574146,,212690349,2026-01-17T19:09:45.084206+07:00,2gis,mixed
"Мастер Жазгуль , как всегда самая лучшая",5,karaganda,салоны красоты,70000001019574146,,151244822,2025-04-10T16:28:37.313519+07:00,2gis,mixed
"Прекрасный салон, с прекрасными мастерами! Қанағат!!!",5,karaganda,салоны красоты,70000001019574146,,111096019,2024-09-15T12:22:39.674466+07:00,2gis,mixed
"Салаттары дамди, бари свежий. Выпечки вообще супер  бизге жаксы багалары средний  ен бастысы уйге жакын жане бари свежий",4,karaganda,супермаркеты,70000001022108991,,67790409,2023-12-13T18:58:16.143815+07:00,2gis,mixed
Постоянно акция болып турады куштт,5,karaganda,супермаркеты,70000001022108991,,54551384,2023-07-04T00:45:39.289595+07:00,2gis,mixed
"Классный супермаркет, особенно выпечка, ваши бауырсаки ""пальчики оближешь"")))",5,karaganda,супермаркеты,70000001022108991,,9105201,2019-02-22T22:36:18.65651+07:00,2gis,mixed
"Отличный торговый центр. Часто делаем там покупки. Особенно любимый Балалар әлемі Дочки-сыночки. Всем мамам и папам, бабушкам и дедушкам рекомендую!",5,karaganda,торговый центр,70000001024118050,,178741557,2025-08-15T00:32:38.486247+07:00,2gis,mixed
"“Алтын арба” базарындағы барлық тағам өнімдері свежий, өзіме ұнайды",5,karaganda,торговый центр,70000001024118050,,134290502,2025-01-18T15:56:00.544038+07:00,2gis,mixed
"Бәрі бар әрине,и цены соған сәйкес космостың космосы бар жағдай жасалған",5,karaganda,торговый центр,70000001037960891,,230590063,2026-03-21T14:18:12.507587+07:00,2gis,mixed
"Всё офигенно, еда прекрасная
 (。・ω・。)",5,karaganda,торговый центр,70000001037960891,,206921227,2025-12-20T21:42:10.262931+07:00,2gis,mixed
"хороший тц, есть детская зона, много бутиков, и магазин
жақсы сауда орталығы, балалар алаңы, көптеген бутиктер және дүкен бар",5,karaganda,торговый центр,70000001022374175,,167338685,2025-06-25T03:08:00.578648+07:00,2gis,mixed
Ата апамнын любимый корзиналарывсегда кунде южныйынан тамак аладыРахмет сол ушин южныйгаоте таза свежий всегда кулинариясы,5,karaganda,торговый центр,70000001022374175,,109273809,2024-09-05T02:26:23.500713+07:00,2gis,mixed
Кухня мен сервис унадыдәмін вообще супер,5,aktobe,доставка еды,70000001063439236,,248533050,2026-06-08T19:52:23.626666+07:00,2gis,mixed
Ұнады сушилары свежий керемет обслуживание жасады,5,aktobe,доставка еды,70000001063439236,,248155859,2026-06-07T02:28:25.123938+07:00,2gis,mixed
"Кухнясы кушти,порциялары үлкен,тойымды
сервис оте кушти,Актобедеги номер 1 жер",5,aktobe,доставка еды,70000001063439236,,248093045,2026-06-06T20:50:18.629352+07:00,2gis,mixed
"Кухня айталмадым супер
Сервис вообщеее күшті ",5,aktobe,доставка еды,70000001063439236,,248092982,2026-06-06T20:50:04.578109+07:00,2gis,mixed
"Origummy персоналдарына көп көп рахмеет Сушилері де прям дәмді, қыздары да күшті күліп қарсы алып,заказдарымызды уақытымыздан бұрын алып келді. Всем советую",5,aktobe,доставка еды,70000001063439236,,247874554,2026-06-05T21:57:35.672941+07:00,2gis,mixed
Суши кушти барлыгы обслуживание топ,5,aktobe,доставка еды,70000001063439236,,246283744,2026-05-31T00:41:25.401437+07:00,2gis,mixed
"Бәрі дәмді ұнады, обслуживание ",5,aktobe,доставка еды,70000001063439236,,246239747,2026-05-30T21:49:04.747415+07:00,2gis,mixed
Тамактары оте дәмді хызмет корсетуи оте жоғары деңгейде,5,aktobe,доставка еды,70000001063439236,,245853738,2026-05-29T16:03:09.20989+07:00,2gis,mixed
"Өте дәмді роллдар
Всегда доставкамен алдырамын тез жеткізеді ",5,aktobe,доставка еды,70000001063439236,,241644145,2026-05-10T19:43:19.315411+07:00,2gis,mixed
Өте дәмді ай лов ю,5,aktobe,доставка еды,70000001063439236,,241522893,2026-05-10T03:06:35.313678+07:00,2gis,mixed
Бәрі өте дәмді Алинаға рахмет обслуживание на высшем уровне ,5,aktobe,доставка еды,70000001063439236,,241304438,2026-05-08T23:12:07.032115+07:00,2gis,mixed
"Шынымды айтсам, оригамидан кейін басқа жердің сушисі онша әсер етпейді  Дәмі өте жақсы, бәрі свежий, ал сервис вообще Алинага рахмет тез, сыпайы, клиентке көңіл бөледі. 10/10 ",5,aktobe,доставка еды,70000001063439236,,238776131,2026-04-27T22:19:24.270266+07:00,2gis,mixed
"Оте жаксы обслуживание , суши дәмди",5,aktobe,доставка еды,70000001063439236,,238202087,2026-04-25T01:47:43.129013+07:00,2gis,mixed
"Біраз уақыттан бері Каннам Чикен кафесінің тұрақты қонағымыз Бізге барлық Ас мәзірлері ұнайды. Сеттар өте дәмді балаларымызбен, достарымызбен часто барып тұрамыз 
Өте керемет сапалы 
Бәріңізге дәм татуға кеңес беремін 
Не давно жаңадан 9 вкусов сет шыққан вообще супер енді",5,aktobe,доставка еды,70000001048030800,,236462483,2026-04-16T19:03:06.920277+07:00,2gis,mixed
Сеттері күшті осы заведениенің. Өте дәмді. Әсіресе чикендері  Советую  адресі жақсы жерде орналасқан!,4,aktobe,доставка еды,70000001048030800,,214180346,2026-01-24T18:35:04.198771+07:00,2gis,mixed
"Жаксы кафе, чиккендери оте дамди.",5,aktobe,доставка еды,70000001048030800,,170509572,2025-07-09T11:56:11.089374+07:00,2gis,mixed
Донеры тема. Жарты сагаттан кейін келп болдығо доставкамен. Сервисы мықты екен зубочисткага дейін салып жіберген дит. Менің донер жеп көрмеген балдарым риза болп қалды,5,aktobe,доставка еды,70000001076018327,,247642305,2026-06-04T22:57:57.247779+07:00,2gis,mixed
"Оте дамди доставка тез
Тамак ыссы прям",5,aktobe,доставка еды,70000001076018327,,238972165,2026-04-28T21:56:26.50992+07:00,2gis,mixed
Всегда доставкамен алдыртамыз темаа прям сочный донерлері еще касына соус перчик трубочка бәрін салжвередго,5,aktobe,доставка еды,70000001076018327,,238181796,2026-04-24T23:29:39.155034+07:00,2gis,mixed
Донер адемы кухня дерзкий аяжан кассир Апай маладес,5,aktobe,доставка еды,70000001076018327,,194160305,2025-10-20T14:15:04.555806+07:00,2gis,mixed
"Донерлеры четкий!! Тіл үйіред
Кассир Дильназ маладес",5,aktobe,доставка еды,70000001076018327,,184970461,2025-09-07T18:34:25.777849+07:00,2gis,mixed
Ман лепежкасы өте қатты ұнады. Прям 10/10. Сочный. Жей бергің келеді. Бір ғана миеус порция кішкентайлау,5,aktobe,доставка еды,70000001076018327,,174754233,2025-07-28T04:27:22.686245+07:00,2gis,mixed
Саламатс.ма Ишхан кафесине рахмет айтамын Керемет обслужка шашлыктери дамди жумсак салаттары да жаксы мол беред иши де адеми барлык жағынан унайды кухнясы унагасын кайта кайта барып конил котерип отырып журмиз постоянный клиентпиз коп жылдан бери барамыз Рахмеет айтамын,5,aktobe,доставка еды,70000001032665637,,248203593,2026-06-07T12:54:58.465746+07:00,2gis,mixed
Донерлеры мощный сочный екен унады келып турамын,5,aktobe,доставка еды,70000001103175906,,182485235,2025-09-01T16:08:51.38754+07:00,2gis,mixed
Отбасымызбен туған күн өткіздік.тағамдары өте дәмді ішіде уютный.как будто біз вип кабинка жалдағандай комфортно отырдық,5,aktobe,доставка еды,70000001075863045,,242928324,2026-05-16T18:59:10.771651+07:00,2gis,mixed
Оте дамди Айгерим админ топ ,5,aktobe,доставка еды,70000001075863045,,242347619,2026-05-13T23:12:45.145036+07:00,2gis,mixed
"арлан денен официант жигит молодец все четко уакытылы,,, жумысын жемисин корсин",5,aktobe,доставка еды,70000001075863045,,242344256,2026-05-13T22:53:47.329895+07:00,2gis,mixed
"Были у вас сегодня вечером мамой. Попили чай. Админ бала жаксы. Барин корсетип, тусиндирип. Рахмет коп-коп. Тыныш казаки жер",5,aktobe,доставка еды,70000001075863045,,232745353,2026-03-30T23:38:01.018058+07:00,2gis,mixed
прям кушты тамақтары оте дамды даяшылардын кызметы оте керемет катты унады,5,aktobe,доставка еды,70000001075863045,,232330077,2026-03-29T00:59:01.117228+07:00,2gis,mixed
Мен үшін №1 Арлан молодцы жүгіріп жүріп бүкіл клиенттің көнілінен шығып жүр Жұмысынның жемісін көр. Айт мерекесі құтты болсын,5,aktobe,доставка еды,70000001075863045,,230493111,2026-03-20T22:27:35.233495+07:00,2gis,mixed
Санжар офицант малодец тез акелип тастады заказы тигр,5,aktobe,доставка еды,70000001075863045,,221276433,2026-02-22T22:14:41.033056+07:00,2gis,mixed
"Бәрі жақсы, бірақ 1 литровый кола, пепси жоқ, тек 0,5 ол дұрыс емес, шашлыкке керек қой 1 литровыйлар, лимонад ол келмит оншамен шашлыкпен, осы жерін қарастырса сол үшін 4 жұлдыз",4,aktobe,доставка еды,70000001075863045,,220897354,2026-02-21T13:47:49.528956+07:00,2gis,mixed
Сығанақтың оффтары өте күшті деңгейде обслужка жасады тамақтары свежий күшті атмосфера прям күшті еще бәрі күліп міндетсінбей жұмыс атқарады бұндайды көп жерден көре бермейсің,5,aktobe,доставка еды,70000001075863045,,219022589,2026-02-13T12:04:12.142836+07:00,2gis,mixed
"Өте дәмді, Гүлсая молодец ",5,aktobe,доставка еды,70000001075863045,,207534421,2025-12-23T23:20:24.125511+07:00,2gis,mixed
"Өте дәмді тағамдар мен жанға жайлы атмосфера
Бағалары да тәтті лимонад, грек салаты, пюре с котлетой ыммм , өте дәмді болды",5,aktobe,доставка еды,70000001075863045,,201472345,2025-11-22T17:00:52.260537+07:00,2gis,mixed
мықты плов және шашлык айтатыны жоқ,5,aktobe,доставка еды,70000001075863045,,197593360,2025-11-04T16:48:14.468452+07:00,2gis,mixed
"Заказала доставку, девушка оперативно приняла заказ, все уточнила, про акции рассказала, тамактари дамди  ұнады көп көп рахмет.",5,aktobe,доставка еды,70000001075863045,,193807558,2025-10-18T18:46:01.33677+07:00,2gis,mixed
Фантастико жерго обслужка топ даулетке рахмет,5,aktobe,доставка еды,70000001075863045,,182309739,2025-09-01T01:48:08.587646+07:00,2gis,mixed
Даулет официантка рахмет оте керемет,5,aktobe,доставка еды,70000001075863045,,182306607,2025-09-01T01:25:40.405213+07:00,2gis,mixed
"Бари унады,прям тема койдын басы енди вообще супер Даулет официант жаксы обслуживание жасады молодец ",5,aktobe,доставка еды,70000001075863045,,182294351,2025-09-01T00:04:38.846124+07:00,2gis,mixed
Даулетке. Рахмет. Молодец. Хорошую премию дайте,5,aktobe,доставка еды,70000001075863045,,182275192,2025-08-31T22:18:24.201604+07:00,2gis,mixed
шашлыктери дерска.Сымбат официант жарап тұр,5,aktobe,доставка еды,70000001075863045,,181435258,2025-08-27T19:59:56.268597+07:00,2gis,mixed
"Шашлык дәмді, обслуживание керемет, Арланға рақмет, тек ыстық болды , ауа жоқ",4,aktobe,доставка еды,70000001075863045,,181263874,2025-08-26T23:03:16.173779+07:00,2gis,mixed
Даулет официант Оте Жаксы жумысын багалаймыз,5,aktobe,доставка еды,70000001075863045,,180847880,2025-08-24T22:19:32.326289+07:00,2gis,mixed
Сығанақтың тағамдарна заказ бердик доставкамен оте дамди болды және дост каблдайтн кздар оте сыпайы барлығын тусндирип айтп берди жане оте тез дост болды четка четкаго бомбастик коколастик фантастикқо,5,aktobe,доставка еды,70000001075863045,,177552329,2025-08-09T19:36:30.305584+07:00,2gis,mixed
"Шашлык жеуге тек осы жерге келемін, Арлан молодец официант",5,aktobe,доставка еды,70000001075863045,,176953535,2025-08-06T22:19:57.138727+07:00,2gis,mixed
Вау вау прям кушты барбекю пицца мен ветчина сыр еушты люблю додо прям кушты ,5,aktobe,доставка еды,70000001057563955,,214404103,2026-01-25T20:28:10.786173+07:00,2gis,mixed
Қайнар курер жақсы апарат заказдарды,5,aktobe,доставка еды,70000001057563955,,225795818,2026-03-03T14:07:24.66477+07:00,2gis,mixed
"всегда нравится конкретно, отвечаю емае оууумайгад текст надо заполнить а так тема все отвечаю",5,aktobe,доставка еды,70000001057563955,,224933958,2026-02-26T23:11:30.426264+07:00,2gis,mixed
"жанали прекрасный работник ,такой вежливый,опрятный и доброжелательный 
обслужил по полной,заведение с особой теплотой ",5,aktobe,доставка еды,70000001057563955,,209987705,2026-01-03T20:01:58.040381+07:00,2gis,mixed
 Додо пицца топ топ топ,5,aktobe,доставка еды,70000001057563955,,161623342,2025-05-30T21:53:49.860743+07:00,2gis,mixed
Пиццалары темаа ендііі  ішкі көрінісі уютный )),5,aktobe,доставка еды,70000001057563955,,160987028,2025-05-27T17:14:43.851578+07:00,2gis,mixed
"Обидно за казахский! Думаю нужно исправить , ведь значение совсем уже другое. Будто написали для галочки и все. А так пиццы вкусные. Қазақша қатесіз жазылуы керек!",5,aktobe,доставка еды,70000001057563955,,160341467,2025-05-24T16:44:21.926962+07:00,2gis,mixed
Пицца өте тәтті. Интерьер как надо. Өте әдемі. Кофе кәдімгі кафелерден мықты.,5,aktobe,доставка еды,70000001057563955,,122841115,2024-11-19T14:36:30.127457+07:00,2gis,mixed
"Официант Бекарыс жаным молодец очень профессионально делает свою работу все быстро чисто красиво и опрятно, Рахмет жаным",5,aktobe,доставка еды,70000001032167420,,248185928,2026-06-07T11:04:18.107791+07:00,2gis,mixed
Тамактары оте дамди унадым обслужка жасаган Тамерлан оте кушти карсы алды,5,aktobe,доставка еды,70000001032167420,,242684926,2026-05-15T17:04:04.092298+07:00,2gis,mixed
Отбасымызбен барып едік іші әдемі.  официантка Раду - ға рахмет ,5,aktobe,доставка еды,70000001032167420,,242534577,2026-05-14T20:51:14.696077+07:00,2gis,mixed
"Тамақтары дәмді,атмосферасы әдеемі қаты ұнады,Раду офицантка очень веюливая",5,aktobe,доставка еды,70000001032167420,,242533955,2026-05-14T20:48:26.233467+07:00,2gis,mixed
"Бугн болдык сизде
Тамактарыңыз оте дамди
Олжас даяшыга рахмет 
Обслуживание жаксы денгейде",5,aktobe,доставка еды,70000001032167420,,237995355,2026-04-24T01:02:36.849591+07:00,2gis,mixed
Бәрі ұнады өте дәмді. Обсуживание жақсы Олжас офицанқа рахмет ,5,aktobe,доставка еды,70000001032167420,,237737427,2026-04-22T19:25:38.243846+07:00,2gis,mixed
"Тагамдары оте дамди, кызмет корсету оте жаксы денгейде, Олжас официант бала молодец ",5,aktobe,доставка еды,70000001032167420,,237527534,2026-04-21T22:28:16.412652+07:00,2gis,mixed
Выпичкалары күшті енд айталмайм. Басқа қаладан келген сестренкамды алып келдім осы жерге ұнатты френч тост самый вкусный пусть и самый дешевый,5,aktobe,доставка еды,70000001032167420,,188222831,2025-09-23T20:45:56.50864+07:00,2gis,mixed
"Бәрі өте жақсы 
Тамерлан бәрін уақытында алып келді 
Обслуживание ",5,aktobe,доставка еды,70000001032167420,,235619448,2026-04-12T19:11:02.101734+07:00,2gis,mixed
сикс севен болған ушин 5 звезда,5,aktobe,доставка еды,70000001032167420,,234876974,2026-04-09T02:32:53.989298+07:00,2gis,mixed
Тамақтары дәмді! Обслуживание өте жоғары  Тамерлан официантқа үлкен рахмет ,5,aktobe,доставка еды,70000001032167420,,232329991,2026-03-29T00:58:26.412622+07:00,2gis,mixed
Нұрбек молодец күшті обслужка жасады,5,aktobe,доставка еды,70000001032167420,,232116531,2026-03-28T01:50:17.398663+07:00,2gis,mixed
"Өте жақсы ресторан, қызмет көрсету сапасы өте жоғары!!! Қызметкерлері өте сыпайы, өте комфортный жер",5,aktobe,доставка еды,70000001032167420,,232094375,2026-03-27T23:29:55.011233+07:00,2gis,mixed
"СушиПо-ның қыздары молодцы, всегда заказды тез-тез қабылдай қояды

Барлық пожеланиені ескеріп, даже асырып орындап жібереді. Әсіресе Лаураға ерекше рахмет, жұмысына шын берілгені көрініп тұр

Сушилары енді сөз жоқ дәмді ғой, басқа жерден бұндай вкусный суши жеп көрмедім",5,aktobe,доставка еды,70000001033140735,,234955745,2026-04-09T15:22:47.072784+07:00,2gis,mixed
донер бомба екен фри вообще тема дерскы,5,aktobe,доставка еды,70000001033140735,,227926510,2026-03-09T17:21:19.042031+07:00,2gis,mixed
"Суши по самые вкусные суши, порции всегда большие приехали с Алматы и сразу в любимое место сағынып қалдыққой Алла кәсіптеріңізге береке берсін!!!",5,aktobe,доставка еды,70000001033140735,,183731593,2025-09-04T01:52:19.458874+07:00,2gis,mixed
Суши по дәмді маған катты ұнады аспазшыларға үлкен рахмет саудаларынызға берекісін берсін,5,aktobe,доставка еды,70000001033140735,,170355939,2025-07-08T16:47:28.507967+07:00,2gis,mixed
"Чикены, донерлар кушты прям, обслужка топ",5,aktobe,доставка еды,70000001033140735,,167553186,2025-06-26T03:24:52.224847+07:00,2gis,mixed
Ваууу прямм вкусно чикин и пицца зор кетеді ,5,aktobe,доставка еды,70000001033140735,,166928026,2025-06-23T02:42:11.566675+07:00,2gis,mixed
тамақтары өте дәмді офицантка вау жабылуға 5-10 минут калсада заказ кабылдап подаркасымен косып беріпті,5,aktobe,доставка еды,70000001033140735,,150418973,2025-04-07T05:28:13.597375+07:00,2gis,mixed
"Официант бала өтее керемет вежливый,заказ тез әкелінді обслужка өте күштіСуши по ға за вкусный ужин өте көөп рахмет. Официантқа чаевые тастауға ұялып қалдым атында білмеймін Бірақ өте жақсы бала екен",5,aktobe,доставка еды,70000001033140735,,139424915,2025-02-14T01:49:32.170571+07:00,2gis,mixed
ALEFUN PUB мейрамханасы өте керемет жұмыстары офицанттардың мұқиятылығы залдын тазалағы керемет тамақтары өте дәмді көздің жауын алады пиволары өте дәмдә жұмсақ сіздерге рахмет за хороший обслуживание жұмыстарыныз алға баса берсін барлықтарыңызға осы мейрамхананы ұсынамын ақтөбедегі ең керемет мейрамханада деп айтсамда болады рахмет,5,aktobe,доставка еды,70000001032277594,,119546119,2024-11-02T20:32:55.827335+07:00,2gis,mixed
"Администратор супер девушка,кухня шикарная по персоналу нареканий нет,единственное точно здесь писала Дариға типо Администратор грубая,так это из за ларенгита голос кажется грубым.шикарное заведение для отдыха",5,aktobe,доставка еды,70000001032277594,,119543308,2024-11-02T20:17:11.928402+07:00,2gis,mixed
Ребята!! Всем рекомендую заказали доставку всё чин чинарем!! Еркін Ақтауский. PS. Особенно пиво- очвкусно и с сюрпризом,5,aktobe,доставка еды,70000001032277594,,17612452,2020-11-10T02:20:10.587724+07:00,2gis,mixed
"Бари жаксы, персонал особенно ",5,aktobe,доставка еды,70000001045439852,,248812036,2026-06-09T22:10:50.16769+07:00,2gis,mixed
Мыкты мыкты донерлары. Друзьям всем понравилось . Мясо и соус оте дамди,5,aktobe,доставка еды,70000001045439852,,248391077,2026-06-08T08:24:41.509523+07:00,2gis,mixed
Ишки корынысы керемет асерлы асханасы керемет!!бекзат Донершик хорош,5,aktobe,доставка еды,70000001045439852,,246702823,2026-06-01T16:51:55.457323+07:00,2gis,mixed
Самыыыыыыййййййй лучший донер на земле,5,aktobe,доставка еды,70000001045439852,,240850027,2026-05-06T19:57:57.85432+07:00,2gis,mixed
Ислам повар донер четко істейді,5,aktobe,доставка еды,70000001045439852,,240287721,2026-05-04T14:20:24.08723+07:00,2gis,mixed
"Адеми кассир кыз хорошо обслуживает,донерлерыде дамиды",5,aktobe,доставка еды,70000001045439852,,232086258,2026-03-27T22:48:04.060072+07:00,2gis,mixed
Оте дамди екен. Балдарма катты унады. Кыздар быстро и качественно обслуживает,5,aktobe,доставка еды,70000001045439852,,230625417,2026-03-21T17:04:03.815733+07:00,2gis,mixed
"комбо просто супер! дәмі керемет, өте тойымды. рақмет! бізге ұнады",5,aktobe,доставка еды,70000001045439852,,229740527,2026-03-18T03:11:30.557627+07:00,2gis,mixed
"Сырная лепешка дегенге прям гашык болдым  Яндекстенде заказбен, былай барып алып кетипте жеп кордим. Шеттери кытырлап , ети мол, сочный  Донериде дамди келди , но лепешка прям любовь ",5,aktobe,доставка еды,70000001045439852,,228298686,2026-03-10T22:35:36.797532+07:00,2gis,mixed
"Донерлері күшті, всегда осы жерден заказ береміз, бағалары да тиімді рахмет",5,aktobe,доставка еды,70000001045439852,,221664009,2026-02-24T14:41:24.965735+07:00,2gis,mixed
"Тот случай, когда реальность совпадает с ожиданиями. Быстро, мощно, вкусно. В Батысе это, пожалуй, одна из самых стабильных точек: порции приличные, персонал вежливый. Для сытного перекуса — 10 из 10.",5,aktobe,доставка еды,70000001045439852,,220524530,2026-02-19T18:57:00.48057+07:00,2gis,mixed
"Донер жақсы, Кассирша өте жақсы жұмыс жасайды!
Всем советую",5,aktobe,доставка еды,70000001045439852,,218984995,2026-02-13T02:26:55.898853+07:00,2gis,mixed
Донерка жақсы особенно кассирша жақсы жұмысын жасайды,5,aktobe,доставка еды,70000001045439852,,218952908,2026-02-12T22:40:25.885906+07:00,2gis,mixed
"бәрі дәмді болды 
персоналдары да өз ісінің мамандары просто топчик 
тек осы жердің донерын жимін",5,aktobe,доставка еды,70000001045439852,,206752464,2025-12-19T23:44:44.57274+07:00,2gis,mixed
"Очень атмосферное место 
Завтраки — просто топ, всё вкусно и по-домашнему 
А бесплатный кофе с утра — вообще отдельная любовь 
Сервис отличный, хочется возвращаться снова!
Отдельная благодарность Ақжүніс",5,aktobe,доставка еды,70000001032476018,,240770752,2026-05-06T13:56:47.882098+07:00,2gis,mixed
Тамактары Дамды обслуживание керемет Адилхан деген официант керемет жумыс жасайды,5,aktobe,доставка еды,70000001032476018,,232046999,2026-03-27T19:57:39.738666+07:00,2gis,mixed
"Обслужка тема тамактары 
Сушилерн 2-3 шт жеп койсан тойаснго",5,aktobe,доставка еды,70000001032476018,,231412104,2026-03-25T12:42:27.729594+07:00,2gis,mixed
"Сегодня исправили бабушки день рождения. Акырыс помогла советом при выборе меню. Всё было организовано. Вовремя подали блюда. Было вкусно, красиво и достаточно. Ақгүл обслужила на высшем уровне. Детям понравилась игровая площадка. Благодарю администрацию за красивый праздник.",5,aktobe,доставка еды,70000001032476018,,230745337,2026-03-22T04:43:44.195247+07:00,2gis,mixed
"Обслуживание жақсы,особенно Бағлан деген официант бала",5,aktobe,доставка еды,70000001032476018,,229144920,2026-03-15T01:43:14.720743+07:00,2gis,mixed
"обслуживание өте жақсы 
Бағлан Райымбек деген оффицианттар",5,aktobe,доставка еды,70000001032476018,,229129745,2026-03-15T00:02:59.144351+07:00,2gis,mixed
"Оте нашар офицант заказ алп болмаит
Питцам келмеди ито.Памидоры кай жылгы мынау ",5,aktobe,доставка еды,70000001032476018,,227817653,2026-03-09T01:13:39.139964+07:00,2gis,mixed
"Ақжүніс пен Диасқа көп көп рахмет. Жақсы жұмыс істеді, оперативно и ұқыпты. Қонақжайлық ұэүшін рахмет көп көп ",5,aktobe,доставка еды,70000001032476018,,225347206,2026-03-01T00:26:04.845171+07:00,2gis,mixed
"Ақжүніс пен Диас официанттар молодцы!! Өте жақсы қызмет көрсетті, тамақтарды ауызашардың уақытына дәл әкелді! Рахмет",5,aktobe,доставка еды,70000001032476018,,225324725,2026-02-28T22:25:58.078638+07:00,2gis,mixed
"Диас Ақжүніс молодцы. әдемі отырыс болды, рахмет официанттарға. Кеңес беремін  рахмет  советую",5,aktobe,доставка еды,70000001032476018,,225324716,2026-02-28T22:25:55.690399+07:00,2gis,mixed
Өте кушты обслуживание прям уютная атмосфера тамактары катты кымбат емес прям вауу,5,aktobe,доставка еды,70000001032476018,,225322894,2026-02-28T22:17:01.92707+07:00,2gis,mixed
"Тағамдары дәмді, официанттары,обслуживание жақсы. Уютно.Рахмет ",5,aktobe,доставка еды,70000001032476018,,225128496,2026-02-27T22:49:50.899243+07:00,2gis,mixed
"Бас қосуға өте жақсы жер. Тамақтары,обслуживание бәрі на высшем уровне",5,aktobe,доставка еды,70000001032476018,,224944164,2026-02-27T00:15:47.588992+07:00,2gis,mixed
Прям барлық тамақтары вкусно. Советую . Обслужкалары вообще күшті.,5,aktobe,доставка еды,70000001032476018,,224942463,2026-02-27T00:04:01.090928+07:00,2gis,mixed
"Тамақтары өте дәмдіБағалары да қолжетімді Обслужка,тазалық бәрі 10/10",5,aktobe,доставка еды,70000001032476018,,224940627,2026-02-26T23:52:14.642305+07:00,2gis,mixed
"Шайханага ауызашарга келип жаксы демалдық, балдармен ещё, ойын залы бар кино залы мүлтік корип керемет",5,aktobe,доставка еды,70000001032476018,,224936728,2026-02-26T23:29:55.387571+07:00,2gis,mixed
"Облужка өте жақсы
Адилхан Акжунис рахмет супер",5,aktobe,доставка еды,70000001032476018,,219612069,2026-02-16T01:56:18.706482+07:00,2gis,mixed
Оте дамди болды обслуживание жаксы,5,aktobe,доставка еды,70000001032476018,,219589993,2026-02-15T23:32:53.811949+07:00,2gis,mixed
Үнемі осы Чайханаға тамақтануға келеміз и каждый раз дәмдіосы жақтың кухнясы ұнайды әсіресе самсалары лағман и қуырдақ конина қатты ұнайды.Суши мен пицца тоже дәмді.Әр түрлі тамақтары даже кофе бар. Үнемі келгенде официанттары жылы күтіп алып қызмет көрсетедіСіздерге жұмыстарыңызға үлкен рахмет,5,aktobe,доставка еды,70000001032476018,,219411422,2026-02-15T03:14:57.038299+07:00,2gis,mixed
