text,language,label,lingua_label
Қытай – дамудың үлгісі болған ұлы мемлекет. Қазақстан мен Қытай арасындағы достық пен ынтымақтастықтың одан әрі нығая түсетініне сенімім мол. Біздің мемлекеттеріміздің арасында әрдайым бейбітшілік орнасын!,kaz,,mixed
"Кейн кезде қатыгездік көп болып бара жатыр ,бір бірін аямайтын болды",kaz,,mixed
Лед емес бұл жерде күннен көрінбей қалған ғой,kaz,,mixed
Лед деген пәле болдығо,kaz,,mixed
"Қазақстанның инновация саласында үздік болуға ұмтылысы бар екенін көргенде, біздің болашаққа деген сеніміміз арта түседі. Мемлекетіміздің мұндай көрсеткішке жеткеніне шын қуаныштымын! 💡🇰🇿",kaz,,mixed
Тұрақтылықты қамтамасыз ету үшін дипломатияның рөлі айрықша мәнге ие👍,kaz,,mixed
"Геосаясат пен геоэкономикадағы түбегейлі өзгерістер, жаһандық деңгейдегі климаттық және демографиялық сын-қатерлер, пандемияның жаңа қаупі, қарулану бәсекесінің өрши түсуі, технологиялық прогресс, соның ішінде жасанды интеллектіні енгізу жағдайында стратегиялық тұрақтылық пен орнықты даму мәселелері баршамыз үшін өзекті бола түсті.",kaz,,mixed
"Да просто, чай с лимоном, или кофе, я не люблю любое кофе даже турецкое, я два года жил в Италии, вот там они умеют готовить, заметьте не варят как турки, а готовят, это с удовольствием, чёрный чай? Только если моя Әже, её нет, или Мамы, қаймақ пен, а так Динюсь сәл шыда енді 😊",mixed,,mixed
"Косанов сила! Құтты болсын, қызметің абыройлы болсын!",kaz,,mixed
"Вот здесь спонсоры должны именно им помогать,они молодые ,настоящие казахстанцы ,хвостом велять не будет,кроме Сони,Жібек,Зарина, ещё своих ребята т.е. настоящие казахстанцы, не имеет значение национальности т.к. они здесь  родились ,дышали местных воздух и у них менталитет другой.",ru,,mixed
Верните воровонное  обратно В ҚАЗАХСТАН !,ru,,mixed
"Дүниеден өткен адамдар иманды болсын🤲🏻, ал енді АЗС салқындап😐",kaz,,mixed
Лрт ғой мынау 😂,kaz,,mixed
Черчесов кажется мизинца не стоит Кака. Чер.орманға қарап ұлитын біреу ғой.,kaz,,mixed
Алга Қазақстан! Жігіттер жарайсыңдар!,kaz,,mixed
ҚАЗАҚСТАН ЧЕМПИОНОМ СТАНЕТ,kaz,,mixed
"Генна баламызға сәттілік тілейміз , жағарғы деңгейдегі маман өз ісіне адал азамат . Жүрегі қазақ , қолдаймыз спортымызды жоғарыдан көреміз деген үміміміз бар .",kaz,,mixed
"Браво,вот цивилизованные страны так делают,ДАЙ БОГ,чтобы между нами всегда  были взаимовыгодные отношение.АЛЛА ЖАР БОЛСЫН  екі елге!!!",mixed,,mixed
Осындайды көрген соң балаларымды Отан қорғаймай- ақ аман- есен үйде жүрсін деп ойлаймын.  Отан қорғаймын деп барған қанша жасөспірім балалардың өмірі үзілді? Өте өкінішті,kaz,,mixed
КЕРЕМЕТ! Прекрасно! Инспекторға түсіргені үшін алғыс! Благодарность инспектору за видео!,kaz,,mixed
Неге Бурабай демейді Боровое дегенді қашан дұрыстап айтамыз,kaz,,mixed
"2025 жылы кассациялық соттардың іске қосылуы сот жүйесіне жаңаша серпін береді. Бұл реформа соттардың жұмысының сапасын арттырып, әділ шешімдер қабылдауда үлкен рөл атқаратыны анық.",kaz,,mixed
"халықаралық қатынастар, кадр саясаты, нормативтік-құқықтық актілер әзірлеу процесі секілді ведомствоның басқа да басты бағыттары бойынша жұмыстар жасала берсін",kaz,,mixed
Экономикамыз дами берсін,kaz,,mixed
"Құтты болсын! Тәжірибесі мол маман, көрегенді басшы",kaz,,mixed
"Тәжірибиесі мол, жауапкершілігі жоғары жандардың бірі",kaz,,mixed
Приземлился на казахстан болады. Төбеден түсті.,mixed,,mixed
Жезказган жерлерин құртуда гой,kaz,,mixed
"Тәжірибиесі мол, жауапкершілігі жоғары жандардың бірі",kaz,,mixed
Кистафин жақсы дипломат! Аман болыңыз!,kaz,,mixed
"Во всем мире так, а у нас жана Қазақстан. У крали 2 часа у народа. Когда будет адекватное правительство?",kaz,,mixed
"Әжека  очень старенькая , наверное себя не может обслуживать, под себя ходит, сама не может мыться, ее надо кормить с ложечки и стирать ее вещи !",ru,,mixed
"Гражданкадан келген проблемасы, точно, армия қатысы жоқ",kaz,,mixed
Данияр это қай қала?,kaz,,mixed
"Шипп мырзаның осы уақытқа дейін атқарған қызметі жоғары деңгейде болды, ол сот жүйесін дамытуда айтарлықтай жұмыс жасады. Ендігі кезекте, сот реформалары мен әділ сот төрелігіне жаңа серпін беру қажеттілігі артып отыр.",kaz,,mixed
Әйтеуір отырған соң бірнәрсе айтып қалу керек қой.Басқа проблема жоқ па?,kaz,,mixed
"Ақылға қонғысыз штраф. Бұзауларды ұрып-соғып жатқан жоқ, ит ұқсатып байлап қойып сүйреп жатқан жоқ. Ақшасы бар адам болса арнайы көлік жалдап ақ тасымалдар еді.",kaz,,mixed
Автор капец іші тар адам секілді ғой...,kaz,,mixed
Дәл осы жерде энергияның тұрақты өндірілуін қамтамасыз ететін тізбекті реакция жүреді. Кәдімгі жылу станцияларынан айтарлықтай ерекшеленбейтін басқа элементтермен бірге АЭС-тің қауіпсіз жұмысы және электр энергиясын тұрақты өндіру қамтамасыз етіледі.,kaz,,mixed
Кез-келген АЭС-тің жүрегі - ядролық реактор.,kaz,,mixed
"Бектанов мырзаға жұмысын жауаптты жүргізу қажет . Баға әлі қымбаттау үстінде , песия жетпейді , жұмыссыз жүрген жастар қанша . Жас жігіт үкімет басына келгенде үміт күтіп еді бірақ сенім ақталмады . Облыс әкімдері мен жұмыс жүрмейтін сияқты , баға мен халық жағдайын бақылау жоқ . Осыларды жұмыс жасамайтындарды босатып , келешегі бар азаматтарды неге алмастырмасқа . Батыл шешім жоқ , көңілге қарау , жалтақтау , бастарынан сыипау әрине қайдан жүреді жұмыс талап болмаған соң . Халық бақылап күдерлерін үзген сияқты .",kaz,,mixed
"Сотта әділдік жоқ , егер сенің балаңды құлдықта ұстап ұрып соқса не істер едің . Өте аз жаза кемі бір сегіз жыл беру керек еді . Сот шешімін қайта қарап  істі басқа сотқа беру керек . Ғажап емес мүмкін бірдеңе алып қойып жеңіл жаза беруі мүмкін . Егжей тегжей тексерілсе екен . Халақ алаңдаулы бұл шешімге .",kaz,,mixed
"Грустно смотреть что все кто занимал хорошие посты, все корупционеры, сидели и ничего не делали для страны. ҰЯТ!!!!",ru,,mixed
Қауіпсіздік мәселелерін шешуде Орталық Азия елдері арасындағы ынтымақтастықты арттыру да маңызды. Осы саммитте қабылданған Декларация бұл бағыттағы қадамдарымызды нығайта түседі деп сенемін.,kaz,,mixed
"Германияның БҰҰ Қауіпсіздік Кеңесіне тұрақты мүше болуын қолдау – бұл әділ және логикалық шешім деп ойлаймын. Германия – әлемдегі ірі экономикалық және саяси күштердің бірі, сондықтан оның осындай мәртебеге ие болуы орынды.",kaz,,mixed
"сауда, инвестиция, энергетика, экология, көлік-логистика, білім-ғылым сияқты салаларға қатысты маңызды мәселелер талқыланады👍",kaz,,mixed
"Президентіміздің ұсыныстары Орталық Азия мен Германия арасындағы байланысты одан әрі нығайтып, екіжақты ынтымақтастықты жаңа деңгейге көтереді деп ойлаймын.",kaz,,mixed
Каспий теңізінің түбі арқылы жасыл энергияны жеткізу идеясы заманауи энергия көздерін пайдалану тұрғысынан өте өзекті әрі болашағы зор жоба екені анық.,kaz,,mixed
"Қазақстанның Еуропаға жасыл энергияны жеткізу жобасына неміс әріптестерінің қатысуы стратегиялық маңызы бар жоба болып табылады. Бұл жоба тек Орталық Азия мен Еуропа арасындағы байланыстарды нығайтып қана қоймай, экологиялық таза энергия көздерін дамытуға да ықпал етеді.",kaz,,mixed
Орталық Азия елдері мен Германия арасындағы сауда-саттықты дамыту – өте маңызды қадам. Президентіміздің Германияға 850 млн доллар көлеміндегі тауар экспортын ұлғайту туралы бастамасы еліміздің экономикасына үлкен серпін беретіні сөзсіз.,kaz,,mixed
Дұрыс комментарий беру керек. Тез жазылып кетсин!!!,kaz,,mixed
Барлық жағдайларға әскери қызметтің қатысы жоқ деп ойлаймын. Алла шипасын берсин,kaz,,mixed
"Аталар ерлігі-ұрпаққа аманат! Ұлан байтақ жерімізді қорғау әрбіріміздің міндетіміз, парызымыз. Ел шетіне жау тисе, қолына қару алып қорғайтын азаматтардан болайық. Әскерге мін таға бермейік. Бес саусақ бірдей емес. Жеке өмірінде де, жағдай болуы мүмкін. Әскерге келгенде ант қабылдайды табандылықпен төзуге “АНТ ЕТЕМІН” деп.  Антында тұратын, адал азаматтардан болайық.",kaz,,mixed
"Тезірек сауығып кетсін ,зор денсаулық тілеймін.",kaz,,mixed
"Әскерімізге күйе жақпай, дұрыс коммент жазыныздар! Бәрі жақсы болсын! Тез жазылсын! Біртұтас ел-біртұтас жер! Аман болайык! Өмірде бәрі болады!",kaz,,mixed
Ұлытау өңірінің дамуы мен халықтың әл-ауқатын көтеру үшін АЭС құрылысына қолдау білдіруіміз қажет.,kaz,,mixed
"Қоршаған ортаға зиян келтірмей, тиімді энергия өндіру – болашақ ұрпаққа қалдыратын ең құнды мұрамыз.",kaz,,mixed
"Бүгінгі таңда әлемде энергия көздеріне деген сұраныс артып келеді, ал атом энергетикасы – бұл мәселелердің шешімі.",kaz,,mixed
"АЭС экологиялық таза әрі тиімді энергия көзі болғандықтан, оған қарсы шығудың негізсіз екені түсінікті.",kaz,,mixed
"Көптеген елдерде атом энергетикасы дамып, табысты түрде қолданысқа енді, біз де осындай озық тәжірибені игеруіміз қажет.",kaz,,mixed
"Энергетикалық тәуелсіздік пен қауіпсіздік еліміз үшін бірінші кезекте тұрған мәселе, сондықтан АЭС салу – дұрыс шешім.",kaz,,mixed
"халықтың мүддесіне сай АЭС жобасын қолға алып жатқан мамандарды қолдау да, қорғау да қажет. Ол – өте қиын да жауапты іс. Мамандардың пікіріне құлақ түрсек, атом энер­гиясы қуаттылығы жағынан көмір мен газдан әлдеқайда жоғары, әрі сыртқа аз қалдық шығарады.",kaz,,mixed
"Атом энергетикасы ауаны ластамай, экологияны сақтап қалуға мүмкіндік береді. Ұлытау өңірі үшін бұл өте өзекті мәселе.",kaz,,mixed
АЭС салу – еліміздің болашағы үшін аса маңызды қадам деп білемін.,kaz,,mixed
"Машаллаһ, пусть будет на  благо всем странам ЦА! Приятно видеть братские страны раз за разом в тесной компании!",ru,,mixed
"Сәттілік тілейміз,КГМИ дің сан фагін бітірсе,нағыз Спец деп ойлаймын!👍👍👍",kaz,,mixed
"Это потому, что 90-ые годы, теңге привязали к рублю. Нужно оборвать Эту связь. Тогда будет рай для казахстанцев.",mixed,,mixed
"Қазақстан мен Германия арасындағы ынтымақтастықтың нығаюы – екі ел үшін де үлкен мүмкіндік. Бірлескен жобалар мен ынтымақтастық тек экономикалық даму мен мәдени алмасуға ғана емес, сонымен қатар тұрақты әрі ұзақ мерзімді байланыстарды құруға септігін тигізеді. Қазақстан мен Германияның серіктестігі одан әрі гүлденіп, екі елдің халқы үшін игілікті болсын деп тілеймін!",kaz,,mixed
"Ұлттық қауіпсіздік комитетінің жұмысы мемлекеттік маңызға ие, сондықтан Алтынбаевтың жаңа лауазымдағы қызметі үлкен жауапкершілік пен маңызды міндеттерді талап етеді.",kaz,,mixed
Али Алтынбаевтың Ұлттық қауіпсіздік комитеті төрағасының бірінші орынбасары болып тағайындалуы елдегі қауіпсіздік пен тұрақтылықты қамтамасыз ету жолындағы маңызды қадам деп білемін.,kaz,,mixed
Қаржылық мониторинг агенттігінің жұмысының тиімділігі экономикалық даму мен тұрақтылыққа үлкен әсер ететінін түсіну маңызды.,kaz,,mixed
Қаржылық мониторинг агенттігі халықтың және бизнес субъектілерінің заңсыз әрекеттерден қорғалуы үшін маңызды рөл атқарады.,kaz,,mixed
"Бұл қадам Қаржылық мониторинг агенттігінің жұмысын одан әрі күшейтіп, қаржы саласындағы бақылауды күшейтеді деп ойлаймын.",kaz,,mixed
Жанат Элимановтың Қаржылық мониторинг агенттігінің басшылығына қайта тағайындалуы елдің қаржы қауіпсіздігін қамтамасыз ету және заңсыз қаржылық операциялармен күрес саласында маңызды шешім деп білемін.,kaz,,mixed
Біз әрқашан бейбітшілікті қолдаймыз және тек дипломатия мен диалог бейбітшілікке әкелетіне сенімдіміз,kaz,,mixed
Президенттің Украина халқына деген құрметі және Ресеймен стратегиялық әріптестігі Қазақстанның бейбіт саясатты қолдайтынын тағы бір дәлелдейді.,kaz,,mixed
"Президент Қасым-Жомарт Тоқаевтың Ресей мен Украина арасындағы қақтығыс бойынша айтқан пікірлері өте маңызды. Ол әскери тұрғыдан Ресейдің жеңілмейтіндігін атап өтіп, соғыстың одан әрі шиеленісуі әлем үшін ауыр зардаптарға әкелетінін ескертті. Мұндай көзқарас Қазақстанның бейбітшілікке және қақтығыстарды дипломатиялық жолмен шешуге ұмтылысын көрсетеді.",kaz,,mixed
Қазақстан 🇰🇿🇰🇿 Германия 🇩🇪,kaz,,mixed
При мне он мне он был командующий Республиканской гвардией Ұлан,ru,,mixed
"Генерал Сәт ағамыз туралы, естіген бір  ерлігін айтайын. Мемлекетіміздің қорғаныс министрі болып жүргенде, Түркістан облысы таулы шекара жақты, вертолетпен  инспектировать етіп тексеріп жүргенде апат жағдайы болып, вертолет жерге құлаған. Сәт ағамыз жарақат алғанына  қарамай қасындағы әскерилерді вертолеттен шығаруға, келген жедел жәрдем көлігіне отырғызуға көмектескен. Қасында бірге болған, генерал М. Орынбеков ағамыз айтқан еді.",kaz,,mixed
Нағыз Халық қаһарманы! От всей души поздравляю с этой заслуженной наградой! Желаю вам крепкого здоровья,ru,,mixed
Ерен еңбегі үшін алғысмыз шексіз👍,kaz,,mixed
Жарайсың баурым. Нағыз патриот,kaz,,mixed
"Многһо лет потребляла и непонимала,что происходит с ней 😁",ru,,mixed
"Аман-есен ақырындап жүріңіздерші шопрлар қауымы, не болды сонша құдай-ау. Ажал айтып келмейдіғой, қазір барсың, ертең жоқсың. Жолға шыққанда ұйқыны қандырып, әбден демалып шығу керекқой. Сол құдай біледі ұйықтап кетті-ау термминалға жақын қалғанда, әлде телефон шұқылап, немесе денсаулығы сыр беріп көлікке ие болмай қалдыма бір Алла біледі. Асыққан шәйтанның ісі деп санамызға сіңірген едіғой Ата-Аналарымыз қайсымызға болса да. (Аман болайықшы!)",kaz,,mixed
Байдын баласы вечно хайпта жургісі келеді папасы болмаса ешкім болмау шеді,kaz,,mixed
"Бүркітпен аң аулау – төзімділік пен шеберлікті талап ететін спорт, сондықтан жеңіс оңайлықпен келмегені анық, бұл жігерлі еңбектің нәтижесі.",kaz,,mixed
"Спортшыларымыздың әрбір жеңісі ұлттық спорттың өркендеуіне үлес қосады, бұл біздің мәдениетіміз бен дәстүрімізді әлемге танытудың тамаша тәсілі.",kaz,,mixed
"Қазақстандық спортшыларымыздың 2 алтын, 1 күміс және 3 қола медаль алуы – еліміздің құсбегілік өнеріндегі айрықша орнын көрсетеді.",kaz,,mixed
"Құсбегілік – тек спорт емес, ол ұлттық дәстүріміздің бір бөлігі, сондықтан Серікбектің жеңісі тек спорттық жетістік қана емес, мәдени мұрамыздың да жеңісі деп білемін.",kaz,,mixed
Серікбек Күнтуғанның бүркіті Алғырмен бірге құсбегілік сайысында алтын медаль жеңіп алуы – ел үшін үлкен мақтаныш!,kaz,,mixed
"Спорттық бағдарламалау – тек қана код жазу емес, бұл – жылдам ойлап, тиімді шешім табу өнері.",kaz,,mixed
Президентіміздің интеллектуалдық спорт түрлерін қолдауы – жастарымызға үлкен мүмкіндік.,kaz,,mixed
"Ойындардың жабылу салтанаты спорт пен өнерді тоғыстырып, келушілерге шынайы мереке сыйлайды деп ойлаймын.",kaz,,mixed
"V Дүниежүзілік көшпенділер ойындарының жабылу салтанатының ""Этноауылда"" өтуі – еліміз үшін маңызды оқиға. Бұл тек спорттық жарыс қана емес, сонымен бірге мәдениетіміз бен дәстүрлерімізді әлемге таныту мүмкіндігі.",kaz,,mixed
"Кутты Болсын дегендерге сұрақ, ойынды көрдіңдерма вообще, ұят нәрсе ғой бүл ойын емес 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️",kaz,,mixed
"Керемет! Кому то может не понравиться, это спорт, все нюансы знают специалисты! Аман болайық,тыныштық болсын!",mixed,,mixed
Құтты болсын красавчики🔥👍,kaz,,mixed
"Болашақта электр жарығының тапшылық қаупі тұрғанда АЭС салудан бас тартпай, белді бекем буып, ел болып қолдау керекпіз.",kaz,,mixed
"Участие таких стран, как Грузия и Венгрия, на соревнованиях по құсбегілік подчеркивает международное признание этого традиционного вида спорта. Мы с нетерпением ждем увлекательных состязаний!",ru,,mixed
"Соревнования по құсбегілік обещают быть впечатляющими! 18 беркутов, 12 соколов и 12 ястребов покажут свои навыки в охоте, привлекая внимание зрителей со всего мира.",mixed,,mixed
"На V Всемирных играх кочевников начались захватывающие соревнования по құсбегілік! Присутствие участников из 10 стран, включая Испанию и Канаду, подчеркивает глобальный интерес к этому древнему виду спорта.",ru,,mixed
"Құсбегілік — искусство, передаваемое из поколения в поколение. Интересно будет посмотреть на мастерство охотников",ru,,mixed
"Отлично, что құсбегілік набирает международное внимание! Интересно увидеть, как это оценят участники из других стран",ru,,mixed
"Приятно видеть, что в кусбегілік участвуют спортсмены из таких разных стран!",ru,,mixed
екі елдің стратегиялық ынтымақтастығы мен серіктестігін одан әрі нығайтудың маңызы зор👍,kaz,,mixed
Еліміздің дамуына екі жақтық келісімнің ықпалы зор,kaz,,mixed
"Так в бюджет страны возвращенино от корупционеров и воров согласно официальных данных почти 1 трл теңге, даже не запланированое прибыль в 1 трл теңге не покрывает ? К тому же цены на Нефть была оценена при закладке бюджета не бөлее 60 теңге за баррель, а реальная цена бөлее 70 теңге, куда делись все эти излишки ??????",mixed,,mixed
"Қауіпсіздік қызметінің заңсыз қару айналымына қарсы күрестегі табыстары қуантарлық жағдай. 13 каналдың жойылып, мыңдаған қару-жарақ пен оқ-дәрінің тәркіленуі – еліміздегі қауіпсіздікті нығайтуға зор үлес қосады.",kaz,,mixed
"Қостанай өңірі Қазақстанның барлығын нанмен қамтып отыр деуге болады, сондықтан Президенттің сапарынан кейін өңірге жаңа инвестиция құйылып, одан бетер дами түседі деген үміт бар.",kaz,,mixed
"Статья 10. Звание «Халық Қаһарманы (Народный герой) присваивается за выдающиеся заслуги перед Республикой Казахстан, ратные подвиги во имя ее свободы и независимости.",kaz,,mixed
Индия мен көкпар ойнасақ 1800 серияға созылып кететін шығар 😂😂,kaz,,mixed
туризм саласындағы бірлескен бастамаларды жүзеге асыруға бірден бір пайдасы,kaz,,mixed
Премьер-министрдің отынмен қамтамасыз ету жұмыстарының жүйелі түрде атқарылып жатқанын атап өтуі де маңызды. Шаруа қожалықтарына жеңілдетілген дизель отынының уақытылы жеткізілуі – ауыл шаруашылығы саласындағы өнімділікті арттырудың негізі.,kaz,,mixed
Ильхам Әлиевтің екіжақты қарым-қатынастарды нығайтуға деген ұмтылысы – біздің ортақ болашағымыздың жарқын болуына қосқан зор үлес. Қазақстан мен Әзербайжан достығы мәңгі болсын!,kaz,,mixed
"мемлекеттің әскери әлеуетін арттыруға байланысты ұсынылған тәсілдер және армияны заманауи қарумен, әскери техникамен, соның ішінде отандық қорғаныс кешені кәсіпорындары шығарған өнімдермен жарақтандыру қажет",kaz,,mixed
Ойбуй қиналып қалмасыншы главное,kaz,,mixed
Обязательно осындай жағдай болғанда ғана тексеру керек па,kaz,,mixed
"Қазақстан мен Татарстан арасындағы достық және әріптестік байланыстарымыздың тереңдеуі екіжақты мүдделерді қамтамасыз етуге үлкен серпін береді. Машина жасау және мұнай-газ салаларындағы жобаларымыз тек экономикалық қана емес, әлеуметтік тұрғыдан да маңызды.",kaz,,mixed
Екі елдің басшылары арасында өңіраралық ынтымақтастық мәселелерінің талқылануы өзара тиімді байланыстардың дамуына ықпал етеді деп ойлаймын. Қазан қаласында өтетін БРИКС саммиті де осы бағыттағы маңызды қадамдардың бірі.,kaz,,mixed
Қасым-Жомарт Тоқаев пен Рустам Минниханов арасындағы кездесу екі ел арасындағы әріптестіктің одан әрі нығаюына жол ашады. Татарстаннан келген спортшылардың жоғары өкілдік етуі Қазақстан мен Ресей арасындағы тығыз байланысты айғақтайды.,kaz,,mixed
Қазақстан мен Татарстан арасындағы сауда-экономикалық қарым-қатынастардың дамуы біздің елдеріміз үшін үлкен пайда әкеледі. Машина жасау және мұнай-газ химиясы салаларында бірлескен жобалардың жүзеге асырылуы жаңа мүмкіндіктер ашады.,kaz,,mixed
сауда-экономикалық ынтымақтастығымыз дами берсін,kaz,,mixed
Молодец! Мықты екен көз тимесін,kaz,,mixed
"Где то двери закрываются, а где то открываются. Незаменимых не бывает. Большой шанс для Қазақстана!!!",ru,,mixed
"жаһандық капитал нарығындағы қарқынды өзгерістер, жаңа халықаралық сауда-экономикалық байланыстардың қалыптасуы, сондай-ақ елдер арасындағы интеграциялық процестердің нығайтсақ, қаржы ағынын қайта жандырсақ, жаңа деңгейге өсеміз",kaz,,mixed
Мемлекеттің бұл бағыттағы батыл әрекеттері қоғамды қорғау үшін өте маңызды. Блокталған 227 сайттың ГТС-те пилоттық режимде бұғатталуы – болашақта заңсыздықпен күресудің жаңа механизмдерін табуға септігін тигізеді.,kaz,,mixed
"6 639 ресурс бұғатталғанымен, 1 237 сайттың әлі де тексеріліп жатқаны – бұл жұмыстың тұрақты түрде жүргізіліп жатқанын көрсетеді. Барлық интернет-ресурстар мұқият бақылауда болуы қажет.",kaz,,mixed
11 417 интернет-ресурстың анықталғаны бізге интернет кеңістігін қауіпсіз ету үшін атқарылып жатқан жұмыстардың ауқымын көрсетеді. Бұл елдің цифрлық қауіпсіздігіне назар аударудың қаншалықты маңызды екенін айғақтайды.,kaz,,mixed
"Заңсыз лотерея ұйымдастырушыларына қатысты 48 адамның жауапкершілікке тартылғаны – үлкен нәтиже. Мұндай шаралар заңдылықты сақтап, азаматтардың құқықтарын қорғауға ықпал етеді.",kaz,,mixed
21 880 отбасыға алғашқы қажеттіліктерге 9 994 млн теңге көлемінде көмек көрсетілгені – үлкен қолдау. Бұл халықтың сенімін арттырады және мемлекетіміздің әлеуметтік жауапкершілігін айқындайды.,kaz,,mixed
Спасибо большое за золото Ақмарал🙏,ru,,mixed
Молодец құтты болсын биіктерден көріне бер ❤,kaz,,mixed
Қазақстан мен Ислам даму банкі арасындағы ынтымақтастықтың болашағы зор. Елге қосымша инвестициялар тарту арқылы көптеген жаңа жобалар жүзеге асырылады деп сенемін.,kaz,,mixed
"Инвестиция тарту үшін өте ыңғайлы жағдай жасалып, Инвесторларымызға қолайлы салық, виза және еңбек режимі ұсынылып алға қарай қарқынды дамып келе жатыр",kaz,,mixed
"Потом будут судить,Как Мұхамедиұлы.🥲🥲",kaz,,mixed
"Пайдаланылмаған жерлерді қайтару фермерлер үшін жақсы болды. Ауыл шаруашылығы жұмыс істеп, дами берсін, бұл бүкіл облыс үшін пайда",kaz,,mixed
Адам баласының көбі   өз кінәсін ешқашан мойындай алмайды ! Енді жатып алып біреуді жамандайды ! Бұрын қайда болған ! Осындай адамгершілігі төмен адамдар әліде депутат болып отырғой ! Қателігіңді түсінуде батырлыққа жатады !,kaz,,mixed
"Қандай керемет, Молодец!👍👍👍👍👍👍👏👏👏👏👏",kaz,,mixed
"Құтты болсын чемпион,красава",kaz,,mixed
Давид Жарайсын Кутты болсың!!!,kaz,,mixed
"Паралимпиададағы бұл ""алтын"" медаль — бүкіл халық үшін мақтаныш.",kaz,,mixed
Давид Дегтяревтің жеңісі — Қазақстан спортының үлкен жетістігі!,kaz,,mixed
"Главное разобрались и компенсируют, а не забили. Жаңа Қазақстан!",kaz,,mixed
"Соны айтамын. Басқа елде такси алдайды. Шет елде өз халқын қорғайды, не істеседе. Біздің елде ғана ойбай деп шығады екен. Неменеге келіп алып сайрап отыр, өзге елдің адамы.",kaz,,mixed
"Президентіміз бәрін жасап жатыр ғой. Бастысы орындаушылар сенімді ақтаса, ары тартып, бері тартып талан тараж жасамаса....",kaz,,mixed
"Алматыдағы кез келген поликлиниканы тексеріңдер бәрінде балық жетеді мысалы 26 пол.Наурызбай ауданы Таусамалы мкр.бас дәрігерді ауыстыру керек .Есеп қисабынан бастап ревизия жүргізілу керек.Жап жаңа поликлиника туалеттерінен адам шошиды,антисанитария қол жуғанға кір сабының 1/4 бөлігін қойсам да болады ғой.Бас дәрігер өзінің туған туыстарын бухгалтелер,шаруашылық басқарушы,мед.бикеге шейін туыстары.Бас дәрігерлерді 2 жылдан көп ұстама керек",kaz,,mixed
"Начните с дороги Петропавловск - Жезқазған, Атбасар - Көкшетау, Көкшетау - Қостанай, Орал - Жанғала- Сайкын... Попробуйте присвоить им категории.",mixed,,mixed
Туризм мен спортты дамыту – елдің халықаралық аренадағы беделін арттырудың маңызды бөлігі. Сондықтан бұл тапсырмаларды орындау өте маңызды деп ойлаймын.,kaz,,mixed
АЭС салу қажет,kaz,,mixed
"Либо тормоза отказали, либо за рулём сидел несовершеннолетний перепутал тормоз с газом. Людей невинных жалко.  Құдай сақтасын",ru,,mixed
"Мұндай алауыздық болмас үшін үкімет күштік құрылымдар мен қорқыту, бопсалауды қолданбай, барлық талаптарды нақты заңды негізде сақтай отырып, келіссөз арқылы шешуі керек. Талап бір жақты болса, онда келісім жасалуы екіталай. Мұнда келісімге келу жұмыстарына ұажетті шарттар туралы айтып отырмын. Мысалы: белсенді не ұжым өкілдері келісімге отырғанда екі жақ өз теле- радио аппараттарын қосуына рұқсат беру, аудио жазбаларды таспаларға жазуға екі жақ та мүдделі, сондықтан оған да келісуі шарт. Сонда ғана екі жақ сенімді әрі заңдылық болады. Ондай болмағанда теріс пиғылды жандар әлеуметтік желіден неше түрлі қауесеттер мен жалған ақпараттарды таратуына жол ашылары сөзсіз.",kaz,,mixed
"Қазіргі кезде заманауи технологияларды дамытуға , жасанды интеллект саласындағы инновациялар арқылы азаматтардың өмір сүру сапасын арттыруға ұмтылу керек",kaz,,mixed
Президенттің жасанды интеллект орталығын ашу туралы шешімі – еліміздің цифрлық даму стратегиясының маңызды бөлігі. Бұл қадам Қазақстанды цифрлық технологиялар саласында әлемдік деңгейге көтеруге ықпал етеді.,kaz,,mixed
Жасанды интеллект – елдің экономикалық және технологиялық дамуындағы басты құралдардың бірі. Президенттің бұл бастамасы Қазақстанды заманауи технологияларды енгізу арқылы алға жылжытудың дұрыс жолы деп санаймын.,kaz,,mixed
Президенттің Ұлттық жасанды интеллект орталығын ашу туралы шешімі – елімізді цифрлық экономикаға бейімдеудің маңызды қадамы. Бұл орталық жастарды цифрлық технологиялар мен инновацияларға тартуға үлкен мүмкіндік береді.,kaz,,mixed
Жасанды интеллект пен цифрлық технологияларды дамыту – Қазақстанның болашағын қамтамасыз етудің маңызды бөлігі. Президенттің бұл бағыттағы бастамасы еліміздің инновациялық әлеуетін арттыруға ықпал етеді.,kaz,,mixed
"Ұлттық жасанды интеллект орталығының ашылуы – еліміздің цифрландыру саласындағы жетістіктерін одан әрі нығайтуға бағытталған маңызды қадам. Бұл орталықтың мектеп оқушылары, студенттер, зерттеушілер мен кәсіпкерлер үшін ашық болуы – келешек ұрпақты дайындауға үлкен үлес қосады.",kaz,,mixed
Жасанды интеллект – болашақтың кілті. Президенттің бұл бастамасы Қазақстанды цифрлық технологиялар саласында алдыңғы қатарлы елдердің қатарына қосуға мүмкіндік береді деп ойлаймын.,kaz,,mixed
Президент Қасым-Жомарт Тоқаевтың Астанада Ұлттық жасанды интеллект орталығын ашу туралы шешімі өте маңызды қадам деп санаймын. Бұл орталық еліміздегі цифрлық технологияларды дамытуға және жасанды интеллектті кеңінен қолдануға үлкен серпін береді.,kaz,,mixed
