text,language,label,label_source,seed_id,batch
"Менеджер помог с кредитом, всё прозрачно. Кезек тез, он минутта рәсімдедік. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Терапевт внимательный, назначение понятное. Терапевт мұқият, тағайындау түсінікті. Ұнады, рахмет көп.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Аптека чистая, очередь небольшая. Фармацевт аналогын айтты, үнемдедік. Семей қаласынан келдік бүгін.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Поликлиника чистая, приняли по времени. Талдау тез, нәтиже уақытында. Шамамен 61 минут күттік.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Поликлиника чистая, приняли по времени. Терапевт мұқият, тағайындау түсінікті. Баға 1996 теңге шамасында болды.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Лекарство было в наличии, выдали быстро. Дәрі бар еді, тез берді. Тапсырыс 20 минутта дайын болды.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Лекарство было в наличии, выдали быстро. Дәрі бар еді, тез берді. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Менеджер помог с кредитом, всё прозрачно. Кезек тез, он минутта рәсімдедік. Рекомендую знакомым.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Записали быстро, всё объяснили понятно. Жазылу жылдам, барлығын түсіндірді. В Петропавл заходили в субботу.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Менеджер помог с кредитом, всё прозрачно. Кеңесші сыпайы, комиссияны түсіндірді. Ждали примерно 48 минут.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"УК быстро устранили протечку, мастер вежливый. Дворник үнемі тазалайды, подъезд таза. Счёт вышел около 2818 тенге.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Менеджер помог с кредитом, всё прозрачно. Кеңесші сыпайы, комиссияны түсіндірді. Тапсырыс 62 минутта дайын болды.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Клиника чистая, персонал внимательный. Жазылу жылдам, барлығын түсіндірді. Тағы да келеміз деп шештік.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Аптека чистая, очередь небольшая. Дәріхана таза, кезек аз. Шымкент қаласынан келдік бүгін.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Терапевт внимательный, назначение понятное. Талдау тез, нәтиже уақытында. Счёт вышел около 3640 тенге.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Менеджер помог с кредитом, всё прозрачно. Менеджер несиеге көмектесті, бәрі ашық. Заказ оформили около 52 минут.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Дворник убирает регулярно, подъезд чистый. Дворник үнемі тазалайды, подъезд таза. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Анализы быстро, результат в срок. Терапевт мұқият, тағайындау түсінікті. Рекомендую знакомым.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Лекарство было в наличии, выдали быстро. Дәріхана таза, кезек аз. В Өскемен заходили в четверг.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Менеджер помог с кредитом, всё прозрачно. Кеңесші сыпайы, комиссияны түсіндірді. Шамамен 22 минут күттік.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"УК быстро устранили протечку, мастер вежливый. Дворник үнемі тазалайды, подъезд таза. Баға 4462 теңге шамасында болды.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Дворник убирает регулярно, подъезд чистый. Диспетчер түнде жауап берді, шешті. Тапсырыс 36 минутта дайын болды.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Диспетчер ответил ночью, проблему решили. Диспетчер түнде жауап берді, шешті. Тағы да келеміз деп шештік.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Аптека чистая, очередь небольшая. Фармацевт аналогын айтты, үнемдедік. Ұнады, рахмет көп.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Аптека чистая, очередь небольшая. Дәрі бар еді, тез берді. В Түркістан заходили в среду.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Лекарство было в наличии, выдали быстро. Фармацевт аналогын айтты, үнемдедік. Ждали примерно 64 минут.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Менеджер помог с кредитом, всё прозрачно. Кезек тез, он минутта рәсімдедік. Счёт вышел около 5284 тенге.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Терапевт внимательный, назначение понятное. Талдау тез, нәтиже уақытында. Заказ оформили около 26 минут.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Аптека чистая, очередь небольшая. Дәрі бар еді, тез берді. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Очередь быстро, операцию оформили за десять минут. Кеңесші сыпайы, комиссияны түсіндірді. Ұнады, рахмет көп.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"УК быстро устранили протечку, мастер вежливый. ҮК ағындыны тез жөндеді, шебер сыпайы. Ақтөбе қаласынан келдік бүгін.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Поликлиника чистая, приняли по времени. Талдау тез, нәтиже уақытында. Шамамен 51 минут күттік.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Терапевт внимательный, назначение понятное. Талдау тез, нәтиже уақытында. Тапсырыс 65 минутта дайын болды.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"УК быстро устранили протечку, мастер вежливый. Диспетчер түнде жауап берді, шешті. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Менеджер помог с кредитом, всё прозрачно. Менеджер несиеге көмектесті, бәрі ашық. Рекомендую знакомым.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Консультант вежливый, комиссии объяснили. Кезек тез, он минутта рәсімдедік. В Атырау заходили в понедельник.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Дворник убирает регулярно, подъезд чистый. Диспетчер түнде жауап берді, шешті. Ждали примерно 38 минут.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Клиника чистая, персонал внимательный. Клиника таза, қызметкерлер мейірімді. Счёт вышел около 6928 тенге.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Анализы быстро, результат в срок. Емхана таза, уақытында қабылдады. Тапсырыс 52 минутта дайын болды.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Лекарство было в наличии, выдали быстро. Фармацевт аналогын айтты, үнемдедік. Тағы да келеміз деп шештік.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Записали быстро, всё объяснили понятно. Клиника таза, қызметкерлер мейірімді. Ұнады, рахмет көп.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Консультант вежливый, комиссии объяснили. Кезек тез, он минутта рәсімдедік. Алматы қаласынан келдік бүгін.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Поликлиника чистая, приняли по времени. Емхана таза, уақытында қабылдады. Шамамен 25 минут күттік.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Терапевт внимательный, назначение понятное. Талдау тез, нәтиже уақытында. Счёт вышел около 7750 тенге.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Фармацевт подсказал аналог, сэкономили. Фармацевт аналогын айтты, үнемдедік. Заказ оформили около 42 минут.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Аптека чистая, очередь небольшая. Фармацевт аналогын айтты, үнемдедік. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Аптека чистая, очередь небольшая. Дәрі бар еді, тез берді. В Семей заходили в субботу.",mixed,positive,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Врач торопился, лечение сделали кое-как. Ресепшенде дөрекі, жазылуды бұзды. Шамамен 12 минут күттік.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Выдали просроченный товар, заменили неохотно. Фармацевт дөрекі, сұраққа жауап жоқ. Баға 8572 теңге шамасында болды.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Врач не слушал, назначил наугад. Екі сағат кезек, талон босқа. Тапсырыс 26 минутта дайын болды.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Очередь два часа, талон бессмысленный. Екі сағат кезек, талон босқа. Енді келмеймін.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Очередь полтора часа, один окошко работает. Бір жарым сағат кезек, бір терезе ғана. В Петропавл заходили в пятницу.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"УК не отвечает, протечку неделю не чинят. Дворды тазаламайды, қоқыс жатыр. Ждали примерно 54 минут.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Анализы потеряли, пришлось сдавать заново. Дәрігер тыңдамады, кездейсоқ жазды. Счёт вышел около 9394 тенге.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Двор не убирают, мусор лежит постоянно. Лифт бір ай бұзылған, ешкім қарамайды. Заказ оформили около 16 минут.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"На ресепшене хамили, запись сорвали. Ресепшенде дөрекі, жазылуды бұзды. Больше не приду сюда.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"УК не отвечает, протечку неделю не чинят. Лифт бір ай бұзылған, ешкім қарамайды. Шамамен 41 минут күттік.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"УК не отвечает, протечку неделю не чинят. ҮК жауап бермейді, ағындыны жөндемейді. Баға 1716 теңге шамасында болды.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Врач не слушал, назначил наугад. Дәрігер тыңдамады, кездейсоқ жазды. Тапсырыс 55 минутта дайын болды.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Менеджер навязал лишние услуги, давил. Менеджер артық қызмет қысты, қысым көрсетті. Больше не приду сюда.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Врач торопился, лечение сделали кое-как. Дәрігер асығып жұмыс істеді, сапасы нашар. Не советую никому.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Врач торопился, лечение сделали кое-как. Дәрігер асығып жұмыс істеді, сапасы нашар. В Өскемен заходили в среду.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Врач не слушал, назначил наугад. Дәрігер тыңдамады, кездейсоқ жазды. Ждали примерно 28 минут.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Лифт сломан месяц, никто не реагирует. Лифт бір ай бұзылған, ешкім қарамайды. Счёт вышел около 2538 тенге.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Двор не убирают, мусор лежит постоянно. Лифт бір ай бұзылған, ешкім қарамайды. Енді келмеймін.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Очередь полтора часа, один окошко работает. Комиссияны жасырып қойған. Счёт вышел около 3360 тенге.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"УК не отвечает, протечку неделю не чинят. Лифт бір ай бұзылған, ешкім қарамайды. Заказ оформили около 32 минут.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Очередь два часа, талон бессмысленный. Дәрігер тыңдамады, кездейсоқ жазды. Больше не приду сюда.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"На ресепшене хамили, запись сорвали. Соңында бағаны қымбаттатты. Не советую никому.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Врач не слушал, назначил наугад. Екі сағат кезек, талон босқа. В Ақтөбе заходили в понедельник.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Нужного лекарства не оказалось, время потеряли. Керек дәрі жоқ еді, уақыт кетті. Шамамен 57 минут күттік.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Нужного лекарства не оказалось, время потеряли. Керек дәрі жоқ еді, уақыт кетті. Баға 4182 теңге шамасында болды.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"УК не отвечает, протечку неделю не чинят. Лифт бір ай бұзылған, ешкім қарамайды. Тапсырыс 16 минутта дайын болды.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"На ресепшене хамили, запись сорвали. Ресепшенде дөрекі, жазылуды бұзды. Енді келмеймін.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"На ресепшене хамили, запись сорвали. Соңында бағаны қымбаттатты. В Атырау заходили в воскресенье.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Нужного лекарства не оказалось, время потеряли. Фармацевт дөрекі, сұраққа жауап жоқ. Ждали примерно 44 минут.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Менеджер навязал лишние услуги, давил. Комиссияны жасырып қойған. Счёт вышел около 5004 тенге.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Двор не убирают, мусор лежит постоянно. ҮК жауап бермейді, ағындыны жөндемейді. Заказ оформили около 61 минут.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Комиссию скрыли, в договоре мелким шрифтом. Бір жарым сағат кезек, бір терезе ғана. Больше не приду сюда.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Очередь полтора часа, один окошко работает. Бір жарым сағат кезек, бір терезе ғана. Алматы қаласынан келдік бүгін.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Двор не убирают, мусор лежит постоянно. ҮК жауап бермейді, ағындыны жөндемейді. Баға 5826 теңге шамасында болды.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"На ресепшене хамили, запись сорвали. Дәрігер асығып жұмыс істеді, сапасы нашар. Тапсырыс 45 минутта дайын болды.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Нужного лекарства не оказалось, время потеряли. Мерзімі өткен дәрі берді, ауыстырғысы келмеді. Больше не приду сюда.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Анализы потеряли, пришлось сдавать заново. Дәрігер тыңдамады, кездейсоқ жазды. Не советую никому.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Очередь полтора часа, один окошко работает. Менеджер артық қызмет қысты, қысым көрсетті. Ждали примерно 18 минут.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Анализы потеряли, пришлось сдавать заново. Дәрігер тыңдамады, кездейсоқ жазды. Счёт вышел около 6648 тенге.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"УК не отвечает, протечку неделю не чинят. Дворды тазаламайды, қоқыс жатыр. Тапсырыс 32 минутта дайын болды.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Лифт сломан месяц, никто не реагирует. Лифт бір ай бұзылған, ешкім қарамайды. Енді келмеймін.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Очередь два часа, талон бессмысленный. Дәрігер тыңдамады, кездейсоқ жазды. Петропавл қаласынан келдік бүгін.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Комиссию скрыли, в договоре мелким шрифтом. Менеджер артық қызмет қысты, қысым көрсетті. Счёт вышел около 7470 тенге.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Анализы потеряли, пришлось сдавать заново. Талдау жоғалды, қайта тапсырдық. Заказ оформили около 22 минут.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"На ресепшене хамили, запись сорвали. Соңында бағаны қымбаттатты. Больше не приду сюда.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Двор не убирают, мусор лежит постоянно. Дворды тазаламайды, қоқыс жатыр. Не советую никому.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Лифт сломан месяц, никто не реагирует. ҮК жауап бермейді, ағындыны жөндемейді. Шамамен 47 минут күттік.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Врач торопился, лечение сделали кое-как. Ресепшенде дөрекі, жазылуды бұзды. Тапсырыс 61 минутта дайын болды.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Лифт сломан месяц, никто не реагирует. Дворды тазаламайды, қоқыс жатыр. Енді келмеймін.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Врач торопился, лечение сделали кое-как. Дәрігер асығып жұмыс істеді, сапасы нашар. Ұнамады бізге.",mixed,negative,synthetic,med_fin_housing_v2,batch_04_med_finance_housing
"Стрижка аккуратная, форму держит неделю. Таза, құралдар стерильді екен. Счёт вышел около 1174 тенге.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В парикмахерскаяе чисто, инструменты стерильные. Пішін ұзақ тұрады, разочарован жоқпын. Заказ оформили около 36 минут.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Жандос сделал отличную работу. Әкімші сыпайы, ыңғайлы уақытқа жазды. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Айгерім сделал отличную работу. Шаш керемет шықты, ұсынамын. Ұнады, рахмет көп.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Алтынай сделал отличную работу. Пішін ұзақ тұрады, разочарован жоқпын. Шамамен 61 минут күттік.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Сауле сделал отличную работу. Пішін ұзақ тұрады, разочарован жоқпын. Баға 1996 теңге шамасында болды.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В парикмахерскаяе чисто, инструменты стерильные. Таза, құралдар стерильді екен. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Камила сделал отличную работу. Әкімші сыпайы, ыңғайлы уақытқа жазды. Рекомендую знакомым.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка аккуратная, форму держит неделю. Таза, құралдар стерильді екен. Счёт вышел около 2818 тенге.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Арман сделал отличную работу. Әкімші сыпайы, ыңғайлы уақытқа жазды. Тапсырыс 62 минутта дайын болды.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В салоне чисто, инструменты стерильные. Пішін ұзақ тұрады, разочарован жоқпын. Тағы да келеміз деп шештік.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В парикмахерскаяе чисто, инструменты стерильные. Таза, құралдар стерильді екен. Счёт вышел около 3640 тенге.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В салоне чисто, инструменты стерильные. Шаш керемет шықты, ұсынамын. Заказ оформили около 52 минут.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В барбершопе чисто, инструменты стерильные. Шаш керемет шықты, ұсынамын. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Администратор вежливый, записали удобно. Әкімші сыпайы, ыңғайлы уақытқа жазды. Тағы да келеміз деп шештік.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Бекзат сделал отличную работу. Әкімші сыпайы, ыңғайлы уақытқа жазды. Ұнады, рахмет көп.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Балнұр сделал отличную работу. Әкімші сыпайы, ыңғайлы уақытқа жазды. Счёт вышел около 5284 тенге.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Администратор вежливый, записали удобно. Пішін ұзақ тұрады, разочарован жоқпын. Заказ оформили около 26 минут.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В маникюре чисто, инструменты стерильные. Таза, құралдар стерильді екен. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Бекзат сделал отличную работу. Әкімші сыпайы, ыңғайлы уақытқа жазды. Ақтөбе қаласынан келдік бүгін.",mixed,positive,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Алтынай нагрубил и поспешил. Ресепшенде дөрекі, енді келмеймін. Шамамен 51 минут күттік.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
Маникюр отслойился через день. Маникюр бір күнде кетті. Баға 6106 теңге шамасында болды.,mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Хамство на ресепшене, больше не вернусь. Ресепшенде дөрекі, енді келмеймін. Тапсырыс 65 минутта дайын болды.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В салоне грязно, полотенца не меняют. Ресепшенде дөрекі, енді келмеймін. Больше не приду сюда.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В парикмахерскаяе грязно, полотенца не меняют. Маникюр бір күнде кетті. Не советую никому.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Хамство на ресепшене, больше не вернусь. Шаш нашар кесілді, қайта істеттім. В Атырау заходили в понедельник.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Хамство на ресепшене, больше не вернусь. Шаш нашар кесілді, қайта істеттім. Ждали примерно 38 минут.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В барбершопе грязно, полотенца не меняют. Кірлі, сүлгі ауыстырмайды. Счёт вышел около 6928 тенге.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Хамство на ресепшене, больше не вернусь. Кірлі, сүлгі ауыстырмайды. Тапсырыс 52 минутта дайын болды.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В маникюре грязно, полотенца не меняют. Гигиена нашар, жағымсыз болды. Енді келмеймін.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В барбершопе грязно, полотенца не меняют. Кірлі, сүлгі ауыстырмайды. Ұнамады бізге.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Гигиена нашар, жағымсыз болды. Алматы қаласынан келдік бүгін.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Хамство на ресепшене, больше не вернусь. Гигиена нашар, жағымсыз болды. Шамамен 25 минут күттік.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Маникюр отслойился через день. Кірлі, сүлгі ауыстырмайды. Счёт вышел около 7750 тенге.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В парикмахерскаяе грязно, полотенца не меняют. Ресепшенде дөрекі, енді келмеймін. Заказ оформили около 42 минут.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В маникюре грязно, полотенца не меняют. Кірлі, сүлгі ауыстырмайды. Больше не приду сюда.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Нұрсұлтан нагрубил и поспешил. Шаш нашар кесілді, қайта істеттім. Не советую никому.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Ерлан нагрубил и поспешил. Кірлі, сүлгі ауыстырмайды. В Семей заходили в субботу.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Маникюр бір күнде кетті. Шамамен 12 минут күттік.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Маникюр отслойился через день. Ресепшенде дөрекі, енді келмеймін. Баға 8572 теңге шамасында болды.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Хамство на ресепшене, больше не вернусь. Кірлі, сүлгі ауыстырмайды. Тапсырыс 26 минутта дайын болды.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Гигиена нашар, жағымсыз болды. Енді келмеймін.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Данияр нагрубил и поспешил. Ресепшенде дөрекі, енді келмеймін. Ұнамады бізге.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Балнұр нагрубил и поспешил. Кірлі, сүлгі ауыстырмайды. В Петропавл заходили в пятницу.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В парикмахерскаяе грязно, полотенца не меняют. Шаш нашар кесілді, қайта істеттім. Ждали примерно 54 минут.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Шаш нашар кесілді, қайта істеттім. Счёт вышел около 9394 тенге.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Мастер Ерлан нагрубил и поспешил. Шаш нашар кесілді, қайта істеттім. Заказ оформили около 16 минут.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В парикмахерскаяе грязно, полотенца не меняют. Ресепшенде дөрекі, енді келмеймін. Больше не приду сюда.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В барбершопе грязно, полотенца не меняют. Шаш нашар кесілді, қайта істеттім. Ұнамады бізге.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В барбершопе грязно, полотенца не меняют. Кірлі, сүлгі ауыстырмайды. Шымкент қаласынан келдік бүгін.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В барбершопе грязно, полотенца не меняют. Шаш нашар кесілді, қайта істеттім. Шамамен 41 минут күттік.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"В маникюре грязно, полотенца не меняют. Шаш нашар кесілді, қайта істеттім. Баға 1716 теңге шамасында болды.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Шаш нашар кесілді, қайта істеттім. Тапсырыс 55 минутта дайын болды.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Маникюр бір күнде кетті. Больше не приду сюда.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Хамство на ресепшене, больше не вернусь. Гигиена нашар, жағымсыз болды. Не советую никому.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
"Стрижка кривая, пришлось идти переделывать. Гигиена нашар, жағымсыз болды. В Өскемен заходили в среду.",mixed,negative,synthetic,beauty_complaints_v2,batch_05_beauty_negative
